#C03LData000.txt#
#Device is a Leader
#Data contains time in (mus) acceleration acc[xyz] in (LSB/g), rotation rates gyro[xyz](deg/s),flux densities mag[xyz] in (muT)#
#first row contains Date, factor acc[xyz],factor gyro[xyz], factor mag[xyz], sync signal (micro s),SensorId#
#,2048,16.40,6.66,28437117,2#
28737410,61,66,2118,-16,7,15,136,-102,72,1
28739902,64,76,2132,-14,5,14,129,-99,69,1
28742395,76,72,2142,-11,8,15,129,-99,69,1
28744887,85,72,2113,-16,3,15,129,-99,69,1
28747376,67,64,2128,-17,4,17,129,-99,69,1
28749870,57,82,2141,-10,9,16,133,-108,70,1
28752362,64,90,2128,-16,4,15,133,-108,70,1
28754855,80,69,2118,-14,4,19,133,-108,70,1
28757347,74,69,2099,-13,4,18,133,-108,70,1
28759839,85,66,2102,-13,6,15,133,-108,66,1
28762332,73,66,2140,-15,7,13,133,-108,66,1
28764825,85,60,2104,-16,3,13,133,-108,66,1
28767317,87,65,2116,-16,2,14,133,-108,66,1
28769810,70,63,2137,-16,4,15,136,-104,72,1
28772302,79,51,2124,-13,2,17,136,-104,72,1
28774794,70,76,2110,-16,6,16,136,-104,72,1
28777284,67,76,2105,-17,4,19,136,-104,72,1
28779776,67,67,2142,-14,5,16,136,-102,67,1
28782269,83,66,2107,-14,7,14,136,-102,67,1
28784762,78,55,2115,-16,6,15,136,-102,67,1
28787254,63,55,2137,-14,4,13,136,-102,67,1
28789747,73,66,2120,-14,5,15,147,-110,66,1
28792238,78,71,2127,-10,5,15,147,-110,66,1
28794731,74,59,2123,-16,6,17,147,-110,66,1
28797223,75,44,2128,-16,4,15,147,-110,66,1
28799716,88,53,2119,-16,7,12,134,-107,78,1
28802210,57,75,2101,-13,7,16,134,-107,78,1
28804703,60,72,2108,-15,6,15,134,-107,78,1
28807198,72,70,2127,-13,5,20,144,-105,64,1
28809689,72,62,2124,-14,3,15,144,-105,64,1
28812183,61,71,2115,-11,7,13,144,-105,64,1
28814676,55,74,2134,-12,7,18,144,-105,64,1
28817172,86,64,2128,-13,5,12,137,-103,75,1
28819662,70,63,2119,-13,3,16,137,-103,75,1
28822156,65,69,2125,-13,5,17,137,-103,75,1
28824649,83,66,2126,-12,5,17,137,-103,75,1
28827145,76,63,2118,-16,7,17,143,-104,74,1
28829635,72,61,2112,-18,5,16,143,-104,74,1
28832129,77,77,2104,-13,7,14,143,-104,74,1
28834622,78,59,2105,-16,7,15,143,-104,74,1
28837114,83,63,2141,-15,4,20,138,-104,76,1
28839607,86,81,2114,-16,5,14,138,-104,76,1
28842102,82,59,2104,-16,5,17,138,-104,76,1
28844594,77,67,2113,-15,4,17,138,-104,76,1
28847088,83,59,2127,-14,4,15,131,-104,74,1
28849580,84,78,2124,-13,4,18,131,-104,74,1
28852075,80,67,2125,-12,9,16,131,-104,74,1
28854567,71,54,2106,-14,7,17,131,-104,74,1
28857062,86,64,2124,-15,6,11,137,-103,70,1
28859556,65,81,2116,-12,6,16,137,-103,70,1
28862048,75,68,2117,-14,3,14,137,-103,70,1
28864540,72,65,2124,-12,6,14,137,-103,70,1
28867032,88,45,2108,-15,3,14,137,-103,66,1
28869524,78,67,2148,-13,4,17,137,-103,66,1
28872018,90,58,2142,-13,7,15,137,-103,66,1
28874510,77,65,2117,-16,5,12,137,-103,66,1
28877006,83,64,2128,-12,6,15,134,-97,65,1
28879498,76,63,2112,-16,5,14,134,-97,65,1
28881990,68,69,2139,-12,3,14,134,-97,65,1
28884482,76,67,2136,-11,5,16,134,-97,65,1
28886976,61,52,2092,-15,8,15,140,-103,73,1
28889468,92,58,2110,-11,5,15,140,-103,73,1
28891962,73,63,2118,-16,5,15,140,-103,73,1
28894455,54,62,2107,-13,6,16,140,-103,73,1
28896947,62,59,2114,-14,11,14,128,-110,70,1
28899440,77,61,2128,-16,6,18,128,-110,70,1
28901933,77,62,2172,-13,7,15,128,-110,70,1
28904425,79,79,2112,-13,10,13,128,-110,70,1
28906918,70,71,2126,-15,5,12,147,-112,61,1
28909410,68,77,2119,-12,6,13,147,-112,61,1
28911903,86,69,2160,-19,4,15,147,-112,61,1
28914395,64,76,2126,-16,2,16,147,-112,61,1
28916887,74,62,2097,-15,4,14,128,-105,61,1
28919380,73,65,2126,-16,2,15,128,-105,61,1
28921874,84,63,2120,-15,8,13,128,-105,61,1
28924362,68,59,2132,-15,8,16,128,-105,61,1
28926854,68,67,2102,-14,3,14,133,-108,80,1
28929347,72,72,2142,-9,5,16,133,-108,80,1
28931838,73,76,2086,-18,7,17,133,-108,80,1
28934330,80,60,2135,-15,7,17,133,-108,80,1
28936824,76,59,2124,-14,5,16,141,-111,65,1
28939316,77,61,2082,-13,5,16,141,-111,65,1
28941808,71,64,2126,-15,2,16,141,-111,65,1
28944300,83,74,2107,-17,4,16,141,-111,65,1
28946791,84,68,2146,-16,4,14,142,-98,66,1
28949282,75,63,2114,-15,6,17,142,-98,66,1
28951774,75,61,2144,-16,5,14,142,-98,66,1
28954266,87,53,2137,-14,7,15,142,-98,66,1
28956758,85,77,2127,-18,4,16,137,-110,77,1
28959252,68,74,2110,-13,5,17,137,-110,77,1
28961746,83,67,2106,-15,6,14,137,-110,77,1
28964237,85,69,2162,-12,5,17,137,-110,77,1
28966729,77,65,2103,-12,4,13,134,-104,72,1
28969222,61,54,2108,-15,8,14,134,-104,72,1
28971714,93,67,2077,-15,4,17,134,-104,72,1
28974208,73,55,2103,-13,10,18,134,-104,72,1
28976701,62,81,2115,-15,5,15,136,-104,72,1
28979197,64,74,2135,-11,6,17,136,-104,72,1
28981688,67,68,2118,-12,6,16,136,-104,72,1
28984181,78,65,2100,-11,6,17,136,-104,72,1
28986674,75,64,2113,-12,7,16,141,-99,65,1
28989170,85,75,2086,-13,4,17,141,-99,65,1
28991660,75,63,2101,-14,5,19,141,-99,65,1
28994155,67,69,2117,-13,4,18,141,-99,65,1
28996647,73,69,2113,-15,5,12,135,-105,70,1
28999141,76,43,2122,-10,5,15,135,-105,70,1
29001633,86,68,2124,-16,7,18,135,-105,70,1
29004127,87,61,2134,-14,6,13,135,-105,70,1
29006620,71,67,2137,-16,9,14,140,-101,75,1
29009114,72,52,2114,-14,4,15,140,-101,75,1
29011606,59,79,2124,-12,5,14,140,-101,75,1
29014098,69,85,2112,-17,5,16,140,-101,75,1
29016591,71,49,2114,-15,6,12,130,-110,75,1
29019084,72,58,2113,-12,4,16,130,-110,75,1
29021577,69,65,2135,-17,3,16,130,-110,75,1
29024071,61,50,2108,-15,6,15,130,-110,75,1
29026565,75,67,2120,-14,4,16,140,-110,68,1
29029057,84,44,2122,-16,3,15,140,-110,68,1
29031552,68,54,2135,-15,5,14,140,-110,68,1
29034045,80,72,2112,-15,3,14,140,-110,68,1
29036537,60,60,2118,-13,4,15,129,-111,76,1
29039031,75,51,2097,-16,7,17,129,-111,76,1
29041524,78,53,2089,-15,3,16,129,-111,76,1
29044017,77,46,2115,-15,6,16,129,-111,76,1
29046508,80,67,2146,-16,4,17,138,-107,65,1
29049004,91,53,2127,-11,6,15,138,-107,65,1
29051496,70,63,2121,-15,4,16,138,-107,65,1
29053988,71,68,2105,-19,8,13,138,-107,65,1
29056481,78,44,2107,-14,8,15,134,-107,74,1
29058975,98,64,2115,-16,4,16,134,-107,74,1
29061467,78,75,2133,-14,4,15,134,-107,74,1
29063961,76,77,2094,-14,7,14,134,-107,74,1
29066454,69,72,2120,-13,4,16,135,-103,64,1
29068948,68,69,2134,-14,7,17,135,-103,64,1
29071440,72,60,2125,-15,5,18,135,-103,64,1
29073932,65,50,2132,-14,6,14,135,-103,64,1
29076422,67,63,2152,-10,9,16,135,-105,75,1
29078914,62,58,2110,-17,5,16,135,-105,75,1
29081407,75,69,2138,-13,4,16,135,-105,75,1
29083900,74,66,2103,-16,5,17,135,-105,75,1
29086390,61,68,2125,-15,5,17,135,-101,77,1
29088883,75,74,2126,-15,6,15,135,-101,77,1
29091376,95,62,2123,-14,8,16,135,-101,77,1
29093869,83,69,2137,-12,6,17,135,-101,77,1
29096361,62,66,2116,-13,6,13,135,-108,64,1
29098854,58,60,2102,-9,6,15,135,-108,64,1
29101346,76,63,2126,-10,6,14,135,-108,64,1
29103836,74,66,2100,-17,6,20,135,-108,64,1
29106329,75,47,2136,-15,6,17,136,-99,67,1
29108823,79,54,2124,-11,4,15,136,-99,67,1
29111315,75,72,2112,-18,5,16,136,-99,67,1
29113807,73,71,2112,-13,4,15,136,-99,67,1
29116297,68,61,2124,-12,4,17,135,-103,64,1
29118789,59,64,2097,-16,5,16,135,-103,64,1
29121282,77,61,2114,-13,8,17,135,-103,64,1
29123775,82,84,2130,-13,3,16,135,-103,64,1
29126267,86,72,2139,-14,3,15,134,-97,65,1
29128759,79,74,2123,-16,4,16,134,-97,65,1
29131251,72,62,2117,-15,5,15,134,-97,65,1
29133741,77,78,2143,-15,7,17,134,-97,65,1
29136234,73,71,2134,-15,5,19,138,-107,65,1
29138726,84,67,2092,-14,3,13,138,-107,65,1
29141218,74,42,2104,-13,8,15,138,-107,65,1
29143711,104,83,2106,-13,4,15,138,-107,65,1
29146206,65,55,2113,-14,4,15,137,-93,68,1
29148697,69,44,2100,-15,6,15,137,-93,68,1
29151191,92,55,2129,-16,4,14,137,-93,68,1
29153684,63,61,2102,-10,5,16,137,-93,68,1
29156178,89,61,2134,-16,6,15,136,-107,69,1
29158671,78,47,2113,-13,9,21,136,-107,69,1
29161166,65,58,2118,-11,6,18,136,-107,69,1
29163656,69,66,2123,-12,7,13,136,-107,69,1
29166150,84,52,2085,-14,8,14,134,-99,72,1
29168643,68,51,2099,-12,8,16,134,-99,72,1
29171137,76,71,2153,-15,9,15,134,-99,72,1
29173629,57,50,2126,-13,12,16,134,-99,72,1
29176124,64,67,2114,-17,7,15,141,-104,65,1
29178617,70,76,2128,-15,5,14,141,-104,65,1
29181110,84,75,2136,-11,8,18,141,-104,65,1
29183603,68,61,2118,-13,7,15,141,-104,65,1
29186097,78,59,2100,-11,7,16,144,-96,77,1
29188591,76,55,2132,-16,7,18,144,-96,77,1
29191084,68,75,2123,-14,6,16,144,-96,77,1
29193575,73,60,2132,-12,6,18,144,-96,77,1
29196069,78,52,2113,-14,6,16,131,-99,67,1
29198563,63,72,2143,-14,5,16,131,-99,67,1
29201055,89,53,2117,-14,5,16,131,-99,67,1
29203549,70,63,2139,-19,3,14,131,-99,67,1
29206043,68,70,2088,-13,5,15,142,-103,64,1
29208533,79,66,2135,-15,5,15,142,-103,64,1
29211027,85,75,2142,-13,9,16,142,-103,64,1
29213520,71,56,2130,-15,6,16,142,-103,64,1
29216016,82,63,2130,-14,6,14,146,-109,69,1
29218506,83,53,2134,-12,7,15,146,-109,69,1
29221002,73,79,2096,-15,6,15,146,-109,69,1
29223490,78,70,2138,-15,6,17,146,-109,69,1
29225983,88,80,2150,-16,7,17,135,-101,66,1
29228475,93,80,2107,-13,4,18,135,-101,66,1
29230969,86,68,2096,-12,7,14,135,-101,66,1
29233462,71,56,2106,-12,8,14,135,-101,66,1
29235956,76,72,2146,-15,4,14,131,-102,72,1
29238448,96,71,2111,-13,5,18,131,-102,72,1
29240942,79,56,2140,-12,6,16,131,-102,72,1
29243435,72,64,2120,-13,5,18,131,-102,72,1
29245929,85,61,2138,-14,7,14,142,-98,75,1
29248420,60,62,2106,-14,3,14,142,-98,75,1
29250912,70,53,2119,-16,4,13,142,-98,75,1
29253402,80,60,2107,-16,4,17,142,-98,75,1
29255894,89,65,2105,-14,7,14,136,-109,72,1
29258386,69,59,2132,-15,5,18,136,-109,72,1
29260879,65,52,2081,-19,5,14,136,-109,72,1
29263372,71,56,2115,-13,7,11,136,-109,72,1
29265864,84,47,2111,-17,3,14,140,-103,70,1
29268356,86,64,2126,-16,3,12,140,-103,70,1
29270849,67,49,2112,-15,7,16,140,-103,70,1
29273343,74,55,2118,-13,2,15,140,-103,70,1
29275833,70,67,2112,-12,3,16,131,-102,74,1
29278326,65,54,2107,-14,3,18,131,-102,74,1
29280820,67,63,2126,-17,5,15,131,-102,74,1
29283309,63,76,2108,-15,6,16,131,-102,74,1
29285802,67,63,2133,-14,5,16,138,-97,65,1
29288292,76,83,2082,-13,6,16,138,-97,65,1
29290784,61,61,2106,-14,5,16,138,-97,65,1
29293276,71,61,2142,-17,3,14,138,-97,65,1
29295772,72,76,2138,-12,6,14,129,-114,65,1
29298263,79,61,2128,-13,5,17,129,-114,65,1
29300755,56,59,2126,-9,9,14,129,-114,65,1
29303250,67,63,2117,-13,7,19,129,-114,65,1
29305741,82,63,2111,-12,6,14,133,-103,64,1
29308233,68,72,2122,-14,7,11,133,-103,64,1
29310726,96,51,2102,-13,5,18,133,-103,64,1
29313219,82,66,2099,-12,6,12,133,-103,64,1
29315711,70,65,2120,-15,8,16,131,-109,69,1
29318206,70,78,2115,-15,5,12,131,-109,69,1
29320697,82,50,2111,-12,10,16,131,-109,69,1
29323192,79,51,2129,-14,7,17,131,-109,69,1
29325685,62,67,2121,-13,4,13,143,-104,60,1
29328179,85,64,2123,-13,4,15,143,-104,60,1
29330671,80,77,2146,-13,3,15,143,-104,60,1
29333165,86,58,2122,-11,2,14,143,-104,60,1
29335658,58,59,2115,-12,7,19,143,-107,58,1
29338152,76,71,2144,-12,5,15,143,-107,58,1
29340644,74,55,2112,-10,7,15,143,-107,58,1
29343136,87,67,2114,-17,3,19,143,-107,58,1
29345628,74,74,2093,-14,5,17,140,-101,68,1
29348122,70,79,2135,-15,8,14,140,-101,68,1
29350616,69,60,2090,-15,6,17,140,-101,68,1
29353110,98,62,2120,-15,7,14,140,-101,68,1
29355602,74,86,2120,-15,7,17,144,-108,61,1
29358096,75,66,2125,-13,6,15,144,-108,61,1
29360591,90,55,2071,-15,6,13,144,-108,61,1
29363083,84,76,2122,-18,1,15,144,-108,61,1
29365575,69,63,2132,-16,4,15,143,-107,60,1
29368070,69,59,2120,-17,5,15,143,-107,60,1
29370564,85,75,2095,-18,5,13,143,-107,60,1
29373053,79,71,2116,-14,3,14,143,-107,60,1
29375546,72,60,2115,-17,3,16,129,-109,60,1
29378042,92,58,2100,-16,1,13,129,-109,60,1
29380532,86,61,2099,-21,5,14,129,-109,60,1
29383026,51,60,2121,-15,2,16,129,-109,60,1
29385519,70,65,2116,-15,5,17,140,-101,70,1
29388015,76,71,2149,-16,1,17,140,-101,70,1
29390505,82,55,2115,-16,1,14,140,-101,70,1
29393000,71,86,2156,-16,5,15,140,-101,70,1
29395492,80,66,2127,-17,3,11,137,-108,70,1
29397986,76,54,2102,-12,6,16,137,-108,70,1
29400478,75,49,2126,-15,6,13,137,-108,70,1
29402970,64,60,2128,-16,3,18,137,-108,70,1
29405462,68,67,2110,-13,7,16,144,-108,66,1
29407957,69,66,2113,-18,5,14,144,-108,66,1
29410449,68,47,2126,-12,3,17,144,-108,66,1
29412943,75,74,2137,-15,5,17,144,-108,66,1
29415436,73,59,2117,-14,3,16,134,-102,65,1
29417930,56,70,2127,-14,6,16,134,-102,65,1
29420421,58,65,2120,-14,4,15,134,-102,65,1
29422912,74,62,2115,-15,4,13,134,-102,65,1
29425405,73,72,2117,-13,8,15,136,-107,58,1
29427896,69,68,2103,-14,3,16,136,-107,58,1
29430388,73,72,2133,-14,7,16,136,-107,58,1
29432878,72,69,2153,-16,5,18,136,-107,58,1
29435370,87,46,2124,-18,6,15,144,-115,66,1
29437863,71,61,2142,-12,6,14,144,-115,66,1
29440355,100,63,2088,-14,5,14,144,-115,66,1
29442848,72,45,2122,-13,7,12,144,-115,66,1
29445342,88,66,2140,-14,7,14,143,-107,67,1
29447833,75,64,2084,-17,8,14,143,-107,67,1
29450325,79,54,2136,-16,6,14,143,-107,67,1
29452819,68,52,2114,-14,5,20,143,-107,67,1
29455312,85,66,2139,-16,7,19,131,-107,51,1
29457804,78,80,2132,-13,5,14,131,-107,51,1
29460294,85,54,2114,-16,2,14,131,-107,51,1
29462784,76,90,2133,-15,6,18,131,-107,51,1
29465276,60,68,2119,-17,6,16,147,-112,66,1
29467770,70,64,2103,-14,4,15,147,-112,66,1
29470261,70,68,2120,-12,3,12,147,-112,66,1
29472753,65,54,2121,-15,5,17,147,-112,66,1
29475247,64,63,2112,-13,6,15,140,-115,57,1
29477738,78,72,2115,-12,6,17,140,-115,57,1
29480230,78,75,2123,-13,9,15,140,-115,57,1
29482723,87,59,2095,-16,4,18,140,-115,57,1
29485215,74,61,2119,-17,5,18,135,-108,54,1
29487707,80,46,2125,-17,7,16,135,-108,54,1
29490216,88,51,2124,-17,5,16,135,-108,54,0
29492693,70,66,2125,-16,5,16,146,-107,60,0
29495185,61,68,2121,-14,4,14,146,-107,60,0
29497678,70,74,2112,-16,5,16,146,-107,60,0
29500173,60,68,2108,-13,4,15,146,-107,60,0
29502667,86,60,2146,-15,5,18,136,-114,65,0
29505159,83,81,2120,-15,5,15,136,-114,65,0
29507651,79,66,2111,-13,3,14,136,-114,65,0
29510146,98,79,2128,-12,4,16,136,-114,65,0
29512639,64,78,2136,-13,6,15,136,-111,65,0
29515133,73,52,2117,-14,5,18,136,-111,65,0
29517625,73,60,2133,-16,3,15,136,-111,65,0
29520118,67,69,2123,-14,6,16,136,-111,65,0
29522609,83,69,2108,-13,8,18,140,-120,54,0
29525103,80,54,2112,-14,4,16,140,-120,54,0
29527596,96,72,2101,-12,4,16,140,-120,54,0
29530092,80,67,2130,-16,7,17,140,-120,54,0
29532582,73,65,2128,-14,6,17,141,-111,54,0
29535077,67,61,2107,-15,7,12,141,-111,56,0
29537569,79,65,2121,-16,6,14,141,-111,56,0
29540063,82,92,2130,-12,7,13,141,-111,56,0
29542557,78,69,2119,-13,4,14,135,-120,56,0
29545050,74,71,2123,-13,5,17,135,-120,59,0
29547542,71,65,2146,-14,8,15,135,-120,59,0
29550034,84,68,2119,-13,7,16,135,-120,59,0
29552527,72,64,2129,-12,8,13,141,-120,59,0
29555021,80,81,2098,-14,7,16,141,-118,62,0
29557513,92,71,2106,-14,7,18,141,-118,62,0
29560010,79,59,2129,-14,6,14,141,-118,62,0
29562501,69,70,2106,-15,6,13,141,-118,62,0
29564995,69,70,2122,-11,8,14,141,-121,56,0
29567488,76,55,2126,-15,7,15,141,-121,56,0
29569981,67,68,2093,-13,6,16,141,-121,56,0
29572473,65,72,2117,-12,5,15,141,-121,56,0
29574968,49,63,2101,-13,5,17,138,-123,51,0
29577460,78,83,2121,-13,7,16,138,-123,51,0
29579952,71,71,2125,-15,8,16,138,-123,51,0
29582446,68,78,2117,-15,4,15,138,-123,51,0
29584938,85,61,2125,-14,3,14,142,-112,57,0
29587431,60,55,2111,-12,2,17,142,-112,57,0
29589923,71,63,2108,-14,8,17,142,-112,57,0
29592415,72,78,2133,-14,5,18,142,-112,57,0
29594908,69,79,2105,-17,6,17,141,-126,51,0
29597400,86,64,2128,-14,6,14,141,-126,51,0
29599892,74,66,2126,-15,5,17,141,-126,51,0
29602385,79,59,2091,-15,5,16,141,-126,51,0
29604877,74,66,2113,-16,3,17,155,-128,49,0
29607369,72,60,2116,-17,4,16,155,-128,49,0
29609859,63,75,2111,-15,4,15,155,-128,49,0
29612351,73,55,2155,-17,6,13,155,-128,49,0
29614843,69,52,2137,-15,3,17,149,-117,57,0
29617336,79,66,2126,-15,4,16,149,-117,57,0
29619828,83,76,2110,-19,5,19,149,-117,57,0
29622320,59,56,2105,-17,7,18,149,-117,57,0
29624815,87,64,2135,-14,4,16,146,-118,49,0
29627308,96,62,2114,-14,4,17,146,-118,49,0
29629800,68,62,2116,-14,6,14,146,-118,49,0
29632290,74,65,2108,-14,5,17,146,-118,49,0
29634783,84,54,2121,-12,5,13,146,-118,46,0
29637276,91,70,2111,-16,8,15,146,-118,46,0
29639765,75,67,2118,-15,7,14,146,-118,46,0
29642258,80,52,2150,-15,6,17,146,-118,46,0
29644750,65,69,2123,-13,3,17,141,-128,44,0
29647243,75,68,2123,-14,4,17,141,-128,44,0
29649735,83,70,2151,-13,6,15,141,-128,44,0
29652227,90,49,2120,-13,6,17,141,-128,44,0
29654720,68,67,2119,-15,6,14,148,-126,44,0
29657212,83,68,2114,-15,6,15,148,-126,44,0
29659705,77,71,2111,-14,8,15,148,-126,44,0
29662199,70,70,2139,-16,7,14,148,-126,44,0
29664694,68,54,2128,-10,8,18,147,-124,48,0
29667187,62,70,2125,-10,7,18,147,-124,48,0
29669677,68,69,2107,-12,5,15,147,-124,48,0
29672172,92,50,2116,-11,3,17,147,-124,48,0
29674664,59,64,2127,-11,5,18,141,-126,51,0
29677159,67,88,2126,-11,9,18,141,-126,51,0
29679651,79,76,2119,-12,6,15,141,-126,51,0
29682146,96,64,2096,-13,5,16,141,-126,51,0
29684638,64,67,2117,-10,5,15,143,-138,46,0
29687131,56,56,2096,-13,4,14,143,-138,46,0
29689623,72,75,2125,-13,6,17,143,-138,46,0
29692119,68,67,2157,-15,5,12,143,-138,46,0
29694610,67,85,2115,-14,6,19,133,-141,38,0
29697104,65,68,2107,-16,7,17,133,-141,38,0
29699594,85,63,2144,-15,5,15,133,-141,38,0
29702088,82,83,2119,-14,5,15,133,-141,38,0
29704581,51,76,2111,-17,4,16,142,-132,43,0
29707075,80,58,2135,-14,7,16,142,-132,43,0
29709568,71,60,2114,-16,4,14,142,-132,43,0
29712062,73,49,2143,-17,1,15,142,-132,43,0
29714557,96,60,2111,-17,4,15,140,-134,38,0
29717049,74,51,2140,-18,3,18,140,-134,38,0
29719541,64,52,2138,-18,6,18,140,-134,38,0
29722036,74,67,2124,-11,4,15,140,-134,38,0
29724528,72,77,2122,-15,2,14,155,-138,35,0
29727022,75,65,2105,-14,7,14,155,-138,35,0
29729512,82,59,2111,-15,6,15,155,-138,35,0
29732008,83,63,2076,-15,3,17,155,-138,35,0
29734499,80,44,2123,-12,5,14,141,-152,37,0
29736993,86,70,2129,-18,7,15,141,-152,37,0
29739486,74,47,2123,-16,6,13,141,-152,37,0
29741980,74,67,2144,-14,2,11,141,-152,37,0
29744473,79,69,2124,-14,5,15,140,-129,34,0
30747067,82,62,2133,-15,3,15,146,-145,17,0
#Closed reed switch for more than 2 seconds: Exit Loop
