Time,East,North,z,v
114667500,79411.62910586905,242013.7859445028,2340.833,0.5528371795818284
114667600,79411.62865787701,242013.81929754,2340.805,0.43547995782418847
114667700,79411.59070301238,242013.82990754955,2340.763,0.5759247344898265
114667800,79411.59100151708,242013.80767187383,2340.823,0.6398759567732062
114667900,79411.5606076778,242013.81838325225,2340.809,0.351332984377737
114668000,79411.55274797775,242013.8405172117,2340.766,0.4899575405613576
114668100,79411.53747638252,242013.85143171996,2340.757,0.20815606715957563
114668200,79411.51449436284,242013.87336239498,2340.729,0.4234332022490434
114668300,79411.5141959335,242013.89559822064,2340.649,0.8303259823160295
114668400,79411.49136316223,242013.90641105454,2340.652,0.2543909293509823
114668500,79411.4760917867,242013.91732600518,2340.585,0.6957937544251429
114668600,79411.47549457359,242013.9617969403,2340.519,0.7958422901673767
114668700,79411.4600737609,242013.98382935394,2340.471,0.5501907639593875
114668800,79411.45962607581,242014.01718300767,2340.362,1.1398871784217812
114668900,79411.45161714616,242014.0504348483,2340.283,0.8608483874578069
114669000,79411.42863519123,242014.07236565463,2340.238,0.5508136474659947
114669100,79411.42833675467,242014.09460146725,2340.16,0.8110741254177248
114669200,79411.42833680009,242014.09460156038,2340.148,0.11999999999716238
114669300,79411.41261735516,242014.13886938617,2340.074,0.8764893530234777
114669400,79411.40505631076,242014.13876797725,2340.051,0.2421098093227813
114669500,79411.39719654307,242014.16090179887,2340.026,0.34301370182465013
114669600,79411.39659950805,242014.20537309442,2339.913,1.2143578373535946
114669700,79411.38147719343,242014.20516981836,2339.927,0.2060792048529585
114669800,79411.35849511472,242014.2271003723,2339.915,0.339552163983097
114669900,79411.36590705035,242014.2383199064,2339.87,0.4696567567842744
114670000,79411.35078464833,242014.2381164562,2339.907,0.39971069321221664
114670100,79411.3430743147,242014.24913281016,2339.864,0.45053020722435105
114670200,79411.32780275511,242014.26004738733,2339.846,0.26005566462725
114670300,79411.33506530659,242014.28238449153,2339.806,0.46385170196270936
114670400,79411.31208331895,242014.30431522802,2339.77,0.48009964806779976
114670500,79411.30467150037,242014.29309592955,2339.784,0.1941068519703163
114670600,79411.31964446497,242014.30441684462,2339.766,0.2600556645821708
114670700,79411.29711034731,242014.29299430177,2339.79,0.34844618883472317
114670800,79411.29681170711,242014.31522969902,2339.766,0.327171571116049
114670900,79411.28910133165,242014.32624596823,2339.734,0.3470986495778872
114671000,79411.2742776755,242014.30380733218,2339.767,0.4256875378950264
114671100,79411.28139092632,242014.33726217598,2339.71,0.6647254613186664
114671200,79411.27412822755,242014.31492477376,2339.789,0.8241713391594372
114671300,79411.27427757002,242014.30380711984,2339.795,0.12633411280590787
114671400,79411.25900591273,242014.31472149864,2339.803,0.20403172971575947
114671500,79411.24403297472,242014.30340063944,2339.814,0.21755217013635153
114671600,79411.22935845329,242014.2698439313,2339.908,1.0088168440826903
114671700,79411.22950751986,242014.25872572046,2339.987,0.7977846260919802
114671800,79411.20682417248,242014.25842106063,2339.975,0.2566211942107747
114671900,79411.1767287795,242014.24689664412,2340.037,0.6987380507043468
114672000,79411.1767288475,242014.24689678196,2340.019,0.18000000000029104
114672100,79411.16190495317,242014.22445766628,2340.115,0.9969502864366777
114672200,79411.13121242849,242014.25740434602,2340.09,0.5149925605463201
114672300,79411.13151101093,242014.23516883235,2340.129,0.44893344201337826
114672400,79411.13166037622,242014.22405122407,2340.129,0.11117692937792745
114672500,79411.10882764841,242014.23486414086,2340.121,0.2649806516043583
114672600,79411.10111724674,242014.245880357,2340.096,0.28386170545558437
114672700,79411.07858298099,242014.23445751704,2340.159,0.6787597101731755
114672800,79411.071171158,242014.22323821206,2340.174,0.20143850028035967
114672900,79411.05589965188,242014.23415289726,2340.142,0.3709837574603011
114673000,79411.04092661136,242014.2228318313,2340.18,0.4238265540197315
114673100,79411.0335146978,242014.21161234286,2340.219,0.4125257175264632
114673200,79411.01053256023,242014.2335427776,2340.223,0.32014945365323083
114673300,79411.00312088453,242014.22232376784,2340.199,0.27509538198945993
114673400,79410.97302555134,242014.21079947706,2340.245,0.5616358802002533
114673500,79410.96531509345,242014.22181557585,2340.235,0.16756332420484102
114673600,79410.95745531646,242014.2439493779,2340.213,0.3218049022765813
114673700,79410.94263168902,242014.22151080426,2340.238,0.36716464158537115
114673800,79410.9275093894,242014.22130755987,2340.248,0.181297099443672
114673900,79410.92736009629,242014.2324253125,2340.229,0.22013702466143542
114674000,79410.91223780796,242014.23222209327,2340.236,0.16663924709553832
114674100,79410.90467671838,242014.232120594,2340.225,0.1334809341052312
114674200,79410.89696632489,242014.24313682318,2340.198,0.30162471321299283
114674300,79410.88199323106,242014.23181565106,2340.25,0.552837178852574
114674400,79410.87413357885,242014.2539497055,2340.195,0.5980454791466356
114674500,79410.85901131302,242014.25374653097,2340.196,0.1515540783761045
114674600,79410.85159949752,242014.24252723996,2340.209,0.18702264298513704
114674700,79410.84388911136,242014.25354348682,2340.18,0.3196521068217162
114674800,79410.82846832465,242014.27557594609,2340.126,0.6032494345731523
114674900,79410.82090720517,242014.27547438722,2340.123,0.08134592532301417
114675000,79410.81319680042,242014.2864905931,2340.099,0.2750953777039901
114675100,79410.81304759471,242014.2976085227,2340.057,0.4344655457202948
114675200,79410.79792538566,242014.29740546178,2340.043,0.20607920484986916
114675300,79410.78280309327,242014.2972022351,2340.051,0.1710807957433562
114675400,79410.77539126633,242014.2859829208,2340.067,0.20899155480957576
114675500,79410.75270779045,242014.28567800205,2340.089,0.3159975264272213
114675600,79410.73758552481,242014.2854748303,2340.09,0.15155407703619928
114675700,79410.73002433349,242014.2853731243,2340.106,0.17696654986160967
114675800,79410.70734089147,242014.2850682782,2340.119,0.26144681430111255
114675900,79410.69963044954,242014.2960844068,2340.105,0.1941068519703167
114676000,79410.69192013548,242014.307100798,2340.057,0.4984751424368015
114676100,79410.6766485397,242014.3180153016,2340.049,0.20403174225238838
114676200,79410.66908739744,242014.31791369524,2340.052,0.08134592532301005
114676300,79410.65381582857,242014.32882825006,2340.037,0.24026848308068846
114676400,79410.66878888088,242014.34014933743,2339.996,0.4509201142827341
114676500,79410.64580694491,242014.36208017636,2339.947,0.5839483497835111
114676600,79410.63794733568,242014.3842143137,2339.881,0.7005415023494252
114676700,79410.63023693104,242014.39523052052,2339.857,0.27509537807595125
114676800,79410.63794733568,242014.3842143137,2339.881,0.27509537807595125
114676900,79410.6074043296,242014.40604369342,2339.816,0.750610280505398
114677000,79410.6071056998,242014.42827910744,2339.79,0.34211290316053083
114677100,79410.59954453113,242014.42817744892,2339.8,0.12536809628848863
114677200,79410.59954466342,242014.4281777162,2339.765,0.3500000000030923
114677300,79410.59168478592,242014.4503113078,2339.77,0.2401216257272952
114677400,79410.56900147711,242014.45000672806,2339.748,0.3159975264272165
114677500,79410.56915065966,242014.4388887547,2339.796,0.49270712517392895
114677600,79410.55387914732,242014.44980342407,2339.766,0.35387702590596154
114677700,79410.54631804703,242014.4497019034,2339.758,0.11007797039820814
114677800,79410.53119575902,242014.44949868415,2339.765,0.16663924831442029
114677900,79410.53089717495,242014.47173419036,2339.727,0.44027405111452667
114678000,79410.51592416393,242014.46041318495,2339.757,0.35387702480150945
114678100,79410.51577498898,242014.47153117508,2339.707,0.512211197082547
114678200,79410.50821386614,242014.47142960783,2339.705,0.07821227248037411
114678300,79410.50791520246,242014.49366495106,2339.688,0.2798950406897646
114678400,79410.48523193524,242014.49336045608,2339.655,0.40044280079402256
114678500,79410.48523185233,242014.4933602903,2339.677,0.21999999999934516
114678600,79410.48523190114,242014.4933603881,2339.664,0.12999999999919964
114678700,79410.47752152363,242014.50437664893,2339.633,0.3379015676239042
114678800,79410.47752143677,242014.50437647384,2339.656,0.23000000000138243
114678900,79410.47722297371,242014.52661222313,2339.586,0.7344666364758953
114679000,79410.4698111878,242014.51539299544,2339.591,0.14344848971060237
114679100,79410.46180220033,242014.54864470568,2339.529,0.7080677504069897
114679200,79410.47677519586,242014.55996568035,2339.503,0.32066953188415476
114679300,79410.46921408428,242014.55986413453,2339.498,0.09064854972183878
114679400,79410.47632751625,242014.59331933502,2339.394,1.0947876271721306
114679500,79410.46861699571,242014.6043353062,2339.401,0.15158320622070448
114679600,79410.46090670167,242014.61535173748,2339.348,0.5467883199567122
114679700,79410.45334552204,242014.61525005382,2339.361,0.15039002549859595
114679800,79410.4533455521,242014.6152501162,2339.353,0.07999999999810825
114679900,79410.4530469683,242014.6374856215,2339.315,0.44027405291010413
114680000,79410.44563528434,242014.6262665959,2339.293,0.25783225011297795
114680100,79410.44503810159,242014.6707375776,2339.221,0.8462652977100387
114680200,79410.44503813933,242014.67073765304,2339.211,0.10000000000218279
114680300,79410.44488883598,242014.6818553824,2339.195,0.19483405059162157
114680400,79410.42280256325,242014.63707952667,2339.284,1.020450577324073
114680500,79410.41479349289,242014.6703310702,2339.244,0.5262698420547225
114680600,79410.41464417847,242014.68144877814,2339.231,0.1710564446928007
114680700,79410.39240859845,242014.64779064152,2339.305,0.8427913225328346
114680800,79410.39240855325,242014.6477905512,2339.317,0.12000000000170985
114680900,79410.38469810449,242014.6588066658,2339.305,0.18021505719461542
114681000,79410.3694265216,242014.6697211936,2339.294,0.21755217736519883
114681100,79410.36171608049,242014.680737325,2339.28,0.1941068443922078
114681200,79410.34674304383,242014.66941627022,2339.317,0.4148842555894016
114681300,79410.338883439,242014.691550415,2339.25,0.7099707024200954
114681400,79410.33903273818,242014.68043267634,2339.267,0.203126344896008
114681500,79410.32361174688,242014.70246471837,2339.268,0.26909083373007464
114681600,79410.31605065055,242014.70236320607,2339.259,0.117546415384318
114681700,79410.30092833666,242014.7021599328,2339.273,0.20607920485296174
114681800,79410.2933672177,242014.70205837395,2339.27,0.08134592532301005
114681900,79410.29306870242,242014.72429401614,2339.214,0.6025290354237111
114682000,79410.2702360389,242014.73510705866,2339.19,0.3484461877113482
114682100,79410.25496442626,242014.746021525,2339.187,0.19007616035633224
114682200,79410.25496449404,242014.74602166098,2339.169,0.18000000000029104
114682300,79410.24710474648,242014.76815551613,2339.14,0.37317341584679703
114682400,79410.23939415847,242014.77917134948,2339.165,0.28386170926175697
114682500,79410.22427204512,242014.77896848414,2339.126,0.41829252762941843
114682600,79410.23138527804,242014.81242327858,2339.075,0.6140520714731278
114682700,79410.21626300631,242014.81222008914,2339.078,0.15417081005357386
114682800,79410.2084033196,242014.8343540663,2339.033,0.5076006238991632
114682900,79410.20810483483,242014.85658977088,2338.969,0.677525823623114
114683000,79410.20024510281,242014.8787236549,2338.936,0.4050412226167679
114683100,79410.20024512903,242014.87872370705,2338.929,0.07000000000061846
114683200,79410.200245227,242014.87872390635,2338.903,0.26000000000294676
114683300,79410.18452574067,242014.9229916297,2338.843,0.7619931711160765
114683400,79410.19208691234,242014.9230932966,2338.832,0.13348093410523373
114683500,79410.18407796469,242014.95634508692,2338.76,0.7970946910379237
114683600,79410.18392863136,242014.9674627548,2338.752,0.13696828253826754
114683700,79410.17606906977,242014.98959698435,2338.674,0.8145909352650714
114683800,79410.18318227233,242015.02305171732,2338.631,0.5494178313186852
114683900,79410.16791094762,242015.03396676295,2338.552,0.8119907314126609
114684000,79410.16791099291,242015.03396685515,2338.54,0.12000000000170985
114684100,79410.16005122733,242015.05610067025,2338.516,0.3357951658240969
114684200,79410.16731388733,242015.07843798865,2338.448,0.7194153190333128
114684300,79410.1596032776,242015.08945377916,2338.479,0.33790156849351116
114684400,79410.15945418616,242015.10057193413,2338.407,0.7285329818903672
114684500,79410.14403329063,242015.1226041671,2338.383,0.3604301351754632
114684600,79410.12906030736,242015.11128321942,2338.406,0.2968652028917297
114684700,79410.13677080412,242015.10026720446,2338.405,0.13482385091882898
114684800,79410.1289110878,242015.12240111828,2338.368,0.4382446837450006
114684900,79410.11349027565,242015.1444335198,2338.322,0.5328319375531624
114685000,79410.10622763785,242015.1220962461,2338.384,0.6629920023502999
114685100,79410.09095601503,242015.13301069103,2338.384,0.18769376097118726
114685200,79410.09080676912,242015.1441285368,2338.353,0.3293331262786209
114685300,79410.07583363846,242015.13280728925,2338.415,0.6477877327767048
114685400,79410.06812334186,242015.1438237112,2338.363,0.5371009847652887
114685500,79410.06827253872,242015.13270576764,2338.407,0.45382850072204045
114685600,79410.05329966852,242015.12138505,2338.4,0.2003221103812485
114685700,79410.0457385122,242015.1212834157,2338.407,0.10303960291929039
114685800,79410.0454398466,242015.14351875056,2338.391,0.27393655362563457
114685900,79410.03016834483,242015.1544334395,2338.359,0.37098375641758413
114686000,79410.03031760566,242015.14331562445,2338.386,0.291993679473513
114686100,79410.02275658528,242015.14321426582,2338.357,0.29969511101541474
114686200,79410.02260728284,242015.1543319933,2338.341,0.1948340546529004
114686300,79410.02245793155,242015.16544962488,2338.338,0.11515342122291808
114686400,79410.01444905631,242015.19870155957,2338.247,0.972141942185967
114686500,79410.00703716521,242015.18748211768,2338.28,0.35633898627339006
114686600,79409.99917742675,242015.20961598773,2338.249,0.3889195227565172
114686700,79410.0068877683,242015.19859965798,2338.289,0.4219922557442047
114686800,79409.99917744924,242015.20961603336,2338.243,0.47924676723717086
114686900,79409.99887867474,242015.2318511512,2338.256,0.2575679360915152
114687000,79409.99131760532,242015.2317496892,2338.24,0.17696654928773503
114687100,79409.9836071429,242015.24276577588,2338.232,0.15645277052844314
114687200,79409.97589669222,242015.25378188677,2338.221,0.17371663195759066
114687300,79409.97604599061,242015.2426641481,2338.238,0.20312633717644715
114687400,79409.97604598702,242015.24266414065,2338.239,0.010000000002037268
114687500,79409.97574743108,242015.26489969902,2338.194,0.5019374862844619
114687600,79409.96803693147,242015.2759157112,2338.196,0.13593184129605462
114687700,79409.96017725718,242015.29804970883,2338.148,0.5343766473789595
114687800,79409.96047577154,242015.2758140657,2338.204,0.6025290380554519
114687900,79409.97544872809,242015.2871349603,2338.188,0.2466352535849461
114688000,79409.94475633618,242015.3200818887,2338.131,0.7263727328189717
114688100,79409.94460695086,242015.33119945135,2338.137,0.12633411285059834
114688200,79409.9368966063,242015.3422157755,2338.098,0.4125257172951663
114688300,79409.92903697738,242015.3643498663,2338.038,0.644327869219365
114688400,79409.92843977967,242015.40882080887,2337.971,0.804154803480261
114688500,79409.92858912727,242015.3977031689,2337.975,0.11815374758237943
114688600,79409.92829044715,242015.41993847676,2337.963,0.25266824435421414
114688700,79409.9275439922,242015.4755272409,2337.868,1.1006851127664363
114688800,79409.91257127347,242015.46420682687,2337.821,0.5060918354964405
114688900,79409.90501003808,242015.46410503238,2337.849,0.2900295839529953
114689000,79409.91182472026,242015.51979539357,2337.752,1.1205466989654667
114689100,79409.90426367417,242015.51969397906,2337.73,0.2326309514365491
114689200,79409.88884269423,242015.5417260388,2337.729,0.26909081042697947
114689300,79409.9039649868,242015.54192927014,2337.72,0.1759790847409932
114689400,79409.90396512244,242015.5419295458,2337.684,0.3599999999960346
114689500,79409.90366651387,242015.56416499522,2337.653,0.38149867647436614
114689600,79409.88038589866,242015.60833113175,2337.594,0.7728644086423367
114689700,79409.87297400726,242015.59711168893,2337.627,0.35633898076163745
114689800,79409.8883950027,242015.57507966366,2337.624,0.2705732295054689
114689900,79409.87312334364,242015.58599403035,2337.634,0.21267097682319064
114690000,79409.87297417338,242015.59711202513,2337.583,0.5219773091002188
114690100,79409.8802367396,242015.61944915168,2337.54,0.4899575472915714
114690200,79409.85725477395,242015.64137992077,2337.501,0.5029867545748227
114690300,79409.85710566063,242015.6524980301,2337.435,0.669298370580561
114690400,79409.86466683917,242015.6525997119,2337.422,0.15039002482331107
114690500,79409.8722279606,242015.65270127822,2337.424,0.07821227377885473
114690600,79409.85665786729,242015.68585144728,2337.357,0.7635518485870694
114690700,79409.85695649448,242015.6636160342,2337.383,0.34211290556554136
114690800,79409.86406979627,242015.6970709674,2337.314,0.7701038588677684
114690900,79409.85650870488,242015.69696946163,2337.304,0.12536809628486537
114691000,79409.85635947448,242015.7080873344,2337.269,0.3672333123755498
114691100,79409.87874448369,242015.73062799964,2337.177,0.9732911597132248
114691200,79409.87859530975,242015.74174598977,2337.127,0.5122111963288284
114691300,79409.87859528705,242015.74174594507,2337.133,0.05999999999858119
114691400,79409.88615645423,242015.74184760358,2337.123,0.1253680970949275
114691500,79409.8932697441,242015.77530250978,2337.057,0.7433437558119689
114691600,79409.90083102796,242015.7754044067,2337.016,0.41691385148997734
114691700,79409.90854155351,242015.76438844763,2337.007,0.16179452532447378
114691800,79409.91610270525,242015.76449007634,2337.001,0.09652543586800247
114691900,79409.92336521842,242015.78682709485,2336.972,0.37317340512641284
114692000,79409.90824301333,242015.7866240386,2336.958,0.20607920485296663
114692100,79409.93863693337,242015.77591284178,2336.947,0.34049208563866246
114692200,79409.92381314417,242015.75347394403,2337.015,0.7312385898401604
114692300,79409.93893546637,242015.75367723964,2336.998,0.2275272253284379
114692400,79409.93152370039,242015.74245805107,2336.998,0.1344524727828692
114692500,79409.93938348258,242015.7203242695,2337.017,0.30209005460262744
114692600,79409.9392343199,242015.73144228198,2336.964,0.5415351431066887
114692700,79409.93908519877,242015.7425603792,2336.9,0.6495847209108919
114692800,79409.93908522531,242015.74256043322,2336.893,0.07000000000061846
114692900,79409.92411230748,242015.731239615,2336.899,0.19705062270612533
114693000,79409.93893611545,242015.75367855094,2336.826,0.7779523595296988
114693100,79409.93137500573,242015.75357700698,2336.821,0.09064854860149778
114693200,79409.9165515104,242015.7311387034,2336.811,0.2868969747235905
114693300,79409.93893636831,242015.7536790613,2336.759,0.6093403577098838
114693400,79409.93122606177,242015.7646954609,2336.71,0.5081116698217987
114693500,79409.9310769067,242015.77581348922,2336.655,0.5611241474545384
114693600,79409.93107711028,242015.775813899,2336.601,0.5400000000008731
114693700,79409.92321735779,242015.79794774018,2336.574,0.3578524790768917
114693800,79409.9309279139,242015.78693184536,2336.557,0.21674287017395943
114693900,79409.94590100517,242015.79825301282,2336.505,0.5528371824176976
114694000,79409.94590096739,242015.79825293552,2336.515,0.09999999999763531
114694100,79409.95316371076,242015.82059042156,2336.425,0.9301389143179924
114694200,79409.96102349363,242015.79845664278,2336.444,0.3020900523523759
114694300,79409.96858470174,242015.79855838604,2336.423,0.223197580117835
114694400,79409.96057579029,242015.83181024436,2336.342,0.8792382736585914
114694500,79409.97554868158,242015.84313101042,2336.343,0.18795996567887918
114694600,79409.97599663764,242015.80977791827,2336.378,0.4834695206308377
114694700,79409.97584763338,242015.820896253,2336.283,0.9564833025622309
114694800,79409.97599688287,242015.8097784156,2336.313,0.31993797535884083
114694900,79409.97584760316,242015.82089619152,2336.291,0.2464960609730419
114695000,79409.97599704513,242015.8097787425,2336.27,0.23761377922227694
114695100,79409.98370734864,242015.7987623373,2336.32,0.5177619837128392
114695200,79409.98385682082,242015.78764495067,2336.291,0.3105806046754941
114695300,79409.99097014085,242015.82109992113,2336.217,0.8152054684656195
114695400,79409.99897924878,242015.78784845863,2336.246,0.44839709635357683
114695500,79409.99897919595,242015.78784835152,2336.26,0.1400000000012369
114695600,79410.01440028904,242015.7658165209,2336.231,0.39548687588000997
114695700,79410.00713774984,242015.74347945023,2336.267,0.4298353114896323
114695800,79410.02952265656,242015.76601990685,2336.202,0.7234608988348249
114695900,79410.01484829822,242015.73246353772,2336.252,0.6197672311099133
114696000,79410.02997053011,242015.73266664892,2336.259,0.16663924709554437
114696100,79410.02240950652,242015.73256528005,2336.231,0.29002958429877035
114696200,79410.02270803612,242015.71032966767,2336.283,0.565545086505687
114696300,79410.03026934255,242015.71043160837,2336.236,0.47604323308909474
114696400,79410.01529640179,242015.69911074545,2336.248,0.22277554710750275
114696500,79410.01574441497,242015.6657577688,2336.268,0.3888994649995588
114696600,79410.02345488826,242015.65474170633,2336.273,0.1434484870086031
114696700,79410.02360441725,242015.64362443518,2336.229,0.45382850159640004
114696800,79410.01604329943,242015.64352287631,2336.226,0.08134592532133296
114696900,79410.01619267718,242015.6324052969,2336.222,0.11815375092780046
114697000,79410.00863159724,242015.6323038144,2336.209,0.1503900248272375
114697100,79410.016342063,242015.62128773518,2336.216,0.15158321145116357
114697200,79410.01649147093,242015.61017022002,2336.204,0.1635857868067409
114697300,79410.01679010234,242015.58793481253,2336.229,0.3345762121240149
114697400,79410.03932418396,242015.59935727995,2336.214,0.29379371661802933
114697500,79410.02465005162,242015.5658013681,2336.204,0.3796201098724367
114697600,79410.0320618222,242015.57702056877,2336.203,0.13482385753029721
114697700,79410.04748269316,242015.55498828832,2336.233,0.40287700015520556
114697800,79410.04763206732,242015.54387070332,2336.23,0.11515343492110651
114697900,79410.04036963379,242015.52153384592,2336.238,0.24810962447944693
114698000,79410.04778135126,242015.5327529339,2336.251,0.18702263571881683
114698100,79410.05549201308,242015.52173725422,2336.206,0.4696567532407723
114698200,79410.05564119846,242015.51061928738,2336.253,0.4829703013652672
114698300,79410.04808007697,242015.5105177192,2336.251,0.0782122711818892
114698400,79410.055491983,242015.5217371937,2336.214,0.39367178126709085
114698500,79410.0556413119,242015.51061951462,2336.223,0.1430395469813989
114698600,79410.06350094819,242015.48848543782,2336.281,0.6257462743897414
114698700,79410.0632023359,242015.51072088536,2336.251,0.3734183178976622
114698800,79410.063053071,242015.52183869388,2336.225,0.28277254463994544
114698900,79410.06335173272,242015.49960334413,2336.242,0.2798950548202206
114699000,79410.07862340733,242015.4886890091,2336.228,0.23415582394857493
114699100,79410.0937456695,242015.4888921799,2336.227,0.15155407703619928
114699200,79410.10130682554,242015.488993817,2336.22,0.10303960291928387
114699300,79410.11627991368,242015.50031497888,2336.169,0.54344176310621
114699400,79410.12384105404,242015.5004165843,2336.166,0.08134592532133296
114699500,79410.13155165638,242015.48940077983,2336.137,0.3196521089915616
114699600,79410.13896352415,242015.50062017608,2336.11,0.3016247184549193
114699700,79410.15408580596,242015.50082338508,2336.104,0.1626918531429377
114699800,79410.15408588908,242015.50082355458,2336.082,0.21999999999934516
114699900,79410.1466741,242015.48960431665,2336.088,0.1472327096237417
114700000,79410.16935739729,242015.4899088815,2336.112,0.33023391118800394
114700100,79410.18462907612,242015.47899455484,2336.097,0.24026849213929372
114700200,79410.18447984509,242015.49011242855,2336.062,0.36723331772179274
114700300,79410.19189170562,242015.5013318099,2336.037,0.2838617106677616
114700400,79410.2071633806,242015.49041747395,2336.023,0.23415582394586318
114700500,79410.2068648692,242015.51265312452,2335.966,0.6118343240991193
114700600,79410.20701416077,242015.50153537188,2335.985,0.22013702291118178
114700700,79410.22168865793,242015.53509202413,2335.898,0.9439340129170922
114700800,79410.21457544476,242015.50163726788,2335.944,0.5732014845039328
114700900,79410.22124082115,242015.56844535843,2335.831,1.314377526937689
114701000,79410.25178398947,242015.54661632236,2335.851,0.4253419720814346
114701100,79410.25163481482,242015.55773431156,2335.801,0.5122112001663519
114701200,79410.25904666794,242015.56895367522,2335.778,0.2664159651259414
114701300,79410.28158082838,242015.5803763084,2335.742,0.43978943698757034
114701400,79410.2812822523,242015.60261182766,2335.702,0.45764749955850553
114701500,79410.28914191198,242015.5804777993,2335.754,0.5705772457920809
114701600,79410.28884342672,242015.60271349922,2335.69,0.6775258178479504
114701700,79410.29625527961,242015.61393286847,2335.667,0.26641597102605097
114701800,79410.3189385838,242015.6142374482,2335.689,0.31599752546306226
114701900,79410.31864012149,242015.6364731975,2335.619,0.7344666365070954
114702000,79410.3104818293,242015.6808426343,2335.542,0.892402441182881
114702100,79410.32575340939,242015.66992810648,2335.553,0.21755218007597582
114702200,79410.34042794326,242015.70348483603,2335.456,1.036827580914348
114702300,79410.33983081773,242015.74795593135,2335.369,0.9770695733588748
114702400,79410.34739211663,242015.74805785622,2335.324,0.45630818485669894
114702500,79410.35495331744,242015.74815958552,2335.305,0.20449244428722352
114702600,79410.34012985411,242015.72572134063,2335.287,0.3235890610014428
114702700,79410.33227017171,242015.74785532337,2335.241,0.516486593526044
114702800,79410.32485840975,242015.73663613945,2335.24,0.1348238458601002
114702900,79410.30217517004,242015.73633169197,2335.201,0.4511700751452125
114703000,79410.28053715642,242015.65820334665,2335.246,0.9271513440838002
114703100,79410.25103996578,242015.6022100076,2335.111,1.4909668983135045
114703200,79410.2378594978,242015.45747807994,2335.093,1.4642953722546732
114703300,79410.23965243832,242015.3240679605,2334.939,2.037519214775342
114703400,79410.24975282334,242015.13517037127,2334.918,1.9031412397811562
114703500,79410.31263252908,242014.9581030337,2334.692,2.939002799815415
114703600,79410.27676897561,242014.8130669752,2334.593,1.7921833799283529
114703700,79410.25647612964,242014.63488198537,2334.399,2.6418352810657666
114703800,79410.2296677129,242014.37877219263,2334.2,3.2542554048771715
114703900,79410.2104202164,242014.1227635676,2334.056,2.94340927440876
114704000,79410.16804095163,242013.89980244264,2333.987,2.371927795920215
114704100,79410.16242284919,242013.7551746117,2333.64,3.7597219835876095
114704200,79410.15148275462,242013.44367843587,2333.639,3.116641019830474
114704300,79410.03438896924,242013.1529971268,2333.402,3.9288754195176794
114704400,79410.01573923035,242012.8525187187,2333.173,3.782356404830626
114704500,79410.05001770427,242012.55275196116,2332.869,4.282959262617571
114704600,79410.06265774975,242012.17485604808,2332.716,4.078619219592466
114704700,79410.0517184513,242011.8633615086,2332.501,3.786271406581557
114704800,79409.95700930087,242011.595220156,2332.265,3.6953129956857094
114704900,79409.84956733022,242011.1489932323,2332.119,4.816062266691602
114705000,79409.73172766576,242010.9139019847,2331.618,5.6581436204990565
114705100,79409.68343116787,242010.56854755338,2331.293,4.766644318498354
114705200,79409.62757331952,242010.2230911199,2331.023,4.419746087484765
114705300,79409.53390867925,242009.87712455448,2331.045,3.590662495817679
114705400,79409.35781914904,242009.47445421945,2330.849,4.811823421394938
114705500,79409.23331350774,242009.17255383078,2330.6,4.106461320036024
114705600,79409.19969067175,242008.8607544126,2330.403,3.7032838698586614
114705700,79409.00803089357,242008.49123408739,2330.163,4.804703591108102
