Time,East,North,z,v
27023200,79418.07934546063,242022.27925189584,2312.387,0.021748563170931545
27023300,79418.07148560954,242022.30138557404,2312.38,0.05349766350038102
27023400,79418.08660785829,242022.30158877373,2312.378,0.025922962793631443
27023500,79418.08660778278,242022.301588621,2312.398,0.03562302626111375
27023600,79418.1015807518,242022.3129096292,2312.37,0.038288379438153296
27023700,79418.10884310064,242022.3352464065,2312.374,0.06562011886609168
27023800,79418.11625490326,242022.34646572638,2312.358,0.04402272140611028
27023900,79418.12351727084,242022.36880254466,2312.357,0.059042357676502046
27024000,79418.12351726674,242022.36880253628,2312.358,0.06027437266367855
27024100,79418.13092900165,242022.38002172206,2312.36,0.03176476034853718
27024200,79418.12321844586,242022.3910376234,2312.375,0.10452750834110608
27024300,79418.12291968896,242022.4132728409,2312.375,0.07475292636412303
27024400,79418.13804188126,242022.41347592603,2312.388,0.04433959855479073
27024500,79418.14545370247,242022.42469528597,2312.367,0.0506951674225463
27024600,79418.1679877689,242022.43611784093,2312.345,0.03505709628591621
27024700,79418.17569824898,242022.42510178778,2312.35,0.05361902647381804
27024800,79418.19052184263,242022.4475404108,2312.321,0.044249293779675174
27024900,79418.19052179734,242022.4475403186,2312.333,0.07299315036357863
27025000,79418.19037236206,242022.45865781233,2312.348,0.08513518661517105
27025100,79418.19778419072,242022.46987718716,2312.325,0.07537240874484509
27025200,79418.21290636774,242022.4700802453,2312.342,0.06197580172938467
27025300,79418.22046751498,242022.47018189076,2312.335,0.08191458966508958
27025400,79418.2281780669,242022.45916598104,2312.321,0.0914330356052997
27025500,79418.24300159936,242022.48160448298,2312.308,0.03926830783214372
27025600,79418.2505627467,242022.4817061294,2312.301,0.028442925306655785
27025700,79418.24285218309,242022.49272201303,2312.318,0.0469148164229596
27025800,79418.26553555606,242022.4930268163,2312.315,0.0501398045468867
27025900,79418.26538620751,242022.50414448418,2312.307,0.0233238075793812
27026000,79418.28035909616,242022.5154653322,2312.3,0.02306512518934159
27026100,79418.28792020901,242022.5155669097,2312.302,0.013152946437965905
27026200,79418.30304237448,242022.5157699436,2312.322,0.0457602447545902
27026300,79418.3104541841,242022.52698928397,2312.304,0.01972308292331602
27026400,79418.31801527458,242022.52709081583,2312.312,0.03127299154222378
27026500,79418.33298827629,242022.5384118911,2312.275,0.02090454496036687
27026600,79418.34054932874,242022.5385133475,2312.293,0.034263683398023624
27026700,79418.34840919603,242022.51637970004,2312.296,0.09693296652842107
27026800,79418.35567152422,242022.5387164401,2312.305,0.032710854467592254
27026900,79418.370943284,242022.52780230157,2312.268,0.04545327270945404
27027000,79418.37820568432,242022.55013918504,2312.258,0.021656407827707714
27027100,79418.38576673684,242022.55024064146,2312.276,0.025
27027200,79418.39317851936,242022.56145992596,2312.265,0.017291616465790582
27027300,79418.42357237298,242022.55074867513,2312.267,0.06667083320313313
27027400,79418.41586190384,242022.56176475156,2312.259,0.03047950130825634
27027500,79418.43854523067,242022.5620694626,2312.268,0.04880573736764972
27027600,79418.44610636278,242022.5621710783,2312.265,0.044821869662029945
27027700,79418.45366745687,242022.5622726204,2312.272,0.03966106403010388
27027800,79418.45336869115,242022.58450781927,2312.274,0.021283796653792764
27027900,79418.47590262414,242022.595930106,2312.287,0.04477722635447622
