Time,East,North,z,v
4004927181,79411.42580257845,241996.28122569155,2303.172,0.04965883607174054
4005025133,79411.43336398582,241996.28132778686,2303.105,0.04130375285612676
4005125524,79411.44848674646,241996.2815318685,2302.985,0.09027181176868004
4005224064,79411.47087204915,241996.30407298822,2302.834,0.10718675291284832
4005325252,79411.44833766835,241996.29265005793,2302.909,0.09655050491841045
4005425639,79411.41854072356,241996.2588900458,2303.021,0.061749493925051725
4005526380,79411.39555854359,241996.2808205327,2303.018,0.10476640682967035
4005626853,79411.39540946978,241996.29193872772,2302.941,0.08309031231136395
4005725882,79411.39555901158,241996.28082147893,2302.894,0.08237111144084436
4005826391,79411.37287553435,241996.28051669616,2302.898,0.08305419917138447
4005926851,79411.36546389219,241996.26929780375,2302.859,0.06932532004974806
4006025471,79411.38058644156,241996.26950145792,2302.795,0.08505292469985967
4006128026,79411.3804372807,241996.28061947785,2302.741,0.08734987120768982
4006226696,79411.37302561599,241996.2694005398,2302.708,0.08946507698538017
4006327049,79411.37332451862,241996.2471656734,2302.662,0.14523429347092925
4006425620,79411.3580531442,241996.25808071904,2302.583,0.10024470060806208
4006527205,79411.30527372374,241996.24625059683,2302.77,0.09788258272031854
4006625906,79411.28273940716,241996.23482779693,2302.828,0.09790301323248433
4006726701,79411.23752178242,241996.22310055792,2302.845,0.07862569554541314
4006827091,79411.20772505848,241996.1893409975,2302.898,0.052497618993626746
4006927472,79411.19275213707,241996.17802026868,2302.892,0.057905094767213706
4007026220,79411.19275232188,241996.17802064214,2302.843,0.05052722038663912
4007128442,79411.18504212044,241996.18903730717,2302.759,0.0561159513863928
4007224546,79411.17021851802,241996.1665988816,2302.765,0.06484597134749391
4007327117,79411.16310535037,241996.13314426132,2302.793,0.1146472851837321
4007425885,79411.14042190618,241996.1328395484,2302.788,0.04920365840057018
4007528111,79411.13256200895,241996.15497314837,2302.792,0.04913247398615298
4007626718,79411.11032648741,241996.12131526973,2302.832,0.028948229652260255
4007727136,79411.0800818744,241996.1209089458,2302.831,0.05127377497317708
4007825961,79411.0725211049,241996.1208081413,2302.729,0.06703730304837748
4007928531,79411.06496000708,241996.12070667278,2302.714,0.05503635162326805
4008026475,79411.08008253491,241996.12091028132,2302.656,0.05930430001273095
4008126838,79411.07252159526,241996.12080913316,2302.599,0.07645913941446111
4008225747,79411.05724989639,241996.13172352035,2302.606,0.04361192497471306
4008327954,79411.05710065717,241996.1428413801,2302.573,0.06226556030423239
4008424654,79411.03486522922,241996.1091836933,2302.588,0.06009159675029447
4008527258,79411.02730405236,241996.10908206366,2302.594,0.05930430001273095
4008626194,79411.02730412038,241996.10908220056,2302.576,0.07157513534740959
4008727795,79411.03471592962,241996.1203014301,2302.571,0.08521736912155878
4008826346,79411.03486545187,241996.1091841422,2302.529,0.09325770745627408
4008928561,79411.00477030048,241996.0976604065,2302.502,0.08303011501858829
4009025645,79411.01959413046,241996.1200992912,2302.436,0.0577148161220323
4009128212,79411.03456747142,241996.13142086938,2302.331,0.09645724441429995
4009226767,79411.05740067181,241996.12060876656,2302.232,0.1436175476743702
4009328987,79411.0496902404,241996.131624965,2302.209,0.10551777101512333
4009427998,79411.01944558579,241996.13121855631,2302.219,0.08526429498916882
4009527760,79411.0044722978,241996.11989708897,2302.31,0.08489994110716449
4009626294,79410.9967619608,241996.13091348018,2302.262,0.09725739046468396
4009728850,79410.9742279297,241996.1194912577,2302.244,0.07228416147400481
4009827905,79410.96666701716,241996.11939016543,2302.18,0.08190848551890091
4009928279,79410.96666705872,241996.11939024832,2302.169,0.09606768447297978
4010026819,79410.93642213586,241996.11898329668,2302.25,0.08811923740024083
4010127182,79410.88349381804,241996.11827173363,2302.313,0.10984079387914128
4010227514,79410.84583711956,241996.1066456223,2302.39,0.09438749917229505
4010328309,79410.8382759427,241996.10654399544,2302.396,0.07414175611623992
4010426854,79410.8308641559,241996.09532481246,2302.395,0.062016126934854615
4010529068,79410.82330323926,241996.095223709,2302.332,0.06528399497579786
4010626410,79410.80818099111,241996.0950206658,2302.316,0.03706750598570128
4010728615,79410.79305868255,241996.09481749963,2302.316,0.03327160951922825
4010827203,79410.77793614738,241996.0946138762,2302.376,0.059033888572581766
4010929777,79410.74799007608,241996.0719719641,2302.424,0.04545327270945404
4011026690,79410.73256923707,241996.09400441125,2302.372,0.03438022687534217
4011127064,79410.74769180946,241996.09420810733,2302.302,0.05244044240850758
4011225659,79410.7247100355,241996.11613941472,2302.192,0.05073460357586329
4011327862,79410.70958788901,241996.1159365764,2302.149,0.052076866265166145
4011427433,79410.71699989149,241996.1271561971,2302.093,0.04730750469005948
4011528177,79410.70914022956,241996.1492902683,2302.035,0.06506919393998976
4011624889,79410.70914038456,241996.14929058123,2301.994,0.06715653356152326
4011728316,79410.67859720706,241996.1711198017,2301.95,0.08645808232895291
4011825030,79410.67859753167,241996.17112045642,2301.864,0.078587530817554
4011929213,79410.67844832323,241996.1822383767,2301.823,0.08382123835878351
4012027771,79410.66332602613,241996.18203523476,2301.82,0.07577598564189053
4012128558,79410.63308140587,241996.18162889592,2301.821,0.10214695296483396
4012227186,79410.61751099683,241996.21477852855,2301.824,0.1533818763739706
4012327858,79410.58756502316,241996.19213681575,2301.846,0.08593602271457529
4012426485,79410.57259219894,241996.1808162881,2301.814,0.06351377803280167
4012526343,79410.55761926857,241996.16949554347,2301.81,0.0578013840664737
4012624969,79410.55732063319,241996.19173094444,2301.786,0.07148426400264607
4012725915,79410.5421983626,241996.19152785372,2301.776,0.06159545437773797
4012826382,79410.51966421428,241996.18010539934,2301.789,0.04990991885387112
4012924999,79410.49698065697,241996.17980046105,2301.814,0.05805170109479997
4013027346,79410.48170897452,241996.19071488082,2301.817,0.07543871685016919
4013126255,79410.45887614194,241996.20152772497,2301.819,0.0788606365685695
4013226100,79410.42151811553,241996.16766629368,2301.91,0.02393741840717165
4013326828,79410.40624658426,241996.17858101893,2301.873,0.05379591062525106
4013427200,79410.42136916799,241996.17878474202,2301.8,0.018894443627691184
4013526117,79410.41350943582,241996.20091867074,2301.761,0.052019227214559816
4013626472,79410.39097559992,241996.18949685153,2301.691,0.055506756345511665
4013726852,79410.36088014227,241996.17797250208,2301.745,0.04739198244429114
4013825419,79410.35316955374,241996.18898838293,2301.764,0.04738143096192853
4013928410,79410.34560832809,241996.18888665736,2301.783,0.07214568594171103
4014024502,79410.33018737759,241996.21091887075,2301.761,0.08845337754998392
4014126689,79410.31536375631,241996.18848041724,2301.771,0.030610455730027936
4014225225,79410.30765343634,241996.19949683826,2301.719,0.018814887722226777
4014327928,79410.30009227071,241996.19939523283,2301.722,0.04495553358597804
4014426469,79410.29238161813,241996.21041098237,2301.758,0.04124318125460256
4014527213,79410.26954868769,241996.2212236328,2301.786,0.07896201618499872
4014627612,79410.2468653875,241996.22091921233,2301.743,0.054442630355264796
4014726071,79410.2618384767,241996.23224027362,2301.705,0.03168595903550972
4014826506,79410.25382946192,241996.26549196988,2301.645,0.08244998483929515
4014926888,79410.25397882445,241996.2543743616,2301.645,0.013601470508735444
4015027255,79410.24626832694,241996.26539042685,2301.64,0.04012480529547775
4015126813,79410.24611895294,241996.27650801186,2301.643,0.04806245936279166
4015225370,79410.24582040189,241996.29874357767,2301.597,0.06487680633323437
4015325749,79410.2459696362,241996.28762571234,2301.631,0.04756048780237646
4015426132,79410.2385577536,241996.27640633937,2301.655,0.050219518117958876
4015524795,79410.23069815064,241996.29854052886,2301.582,0.007874007874011811
4015626991,79410.26049531352,241996.33230096288,2301.414,0.02765863337187866
4015727769,79410.28317909579,241996.3326063566,2301.329,0.08190848551890091
4015826336,79410.33565983374,241996.36667176615,2301.131,0.13328915934913835
4015929553,79410.3356598527,241996.36667180434,2301.126,0.12358397954427588
4016028106,79410.31312588505,241996.35524971597,2301.091,0.1062308806327049
4016130336,79410.32809914385,241996.36657112092,2301.008,0.1129513169467271
4016228255,79410.35033480472,241996.4002292715,2300.932,0.10321821544669331
4016328989,79410.34277349645,241996.40012737736,2300.973,0.12037026210821342
4016427643,79410.31312602838,241996.3552500084,2301.053,0.1042688831818966
4016528466,79410.29740657659,241996.3995178882,2300.972,0.10450837287031121
4016627492,79410.32765159222,241996.39992502704,2300.866,0.08729833904490968
4016728336,79410.32750226733,241996.41104271263,2300.856,0.1006677704133751
4016827512,79410.30496814179,241996.39962030482,2300.863,0.07821764506810468
4016928708,79410.29740688993,241996.39951852337,2300.889,0.060431779718952514
4017027091,79410.2969591534,241996.4328720551,2300.796,0.09496841580230767
4017127930,79410.31208169859,241996.43307569996,2300.733,0.0889325587172662
4017227118,79410.32720413516,241996.43327912316,2300.699,0.10620734437881404
4017331614,79410.35744946725,241996.43368690275,2300.509,0.1570286598045083
4017428805,79410.3870972358,241996.47856488358,2300.349,0.1355949851580065
4017530065,79410.4097809729,241996.47887018975,2300.276,0.16995587662684689
4017627433,79410.41734214952,241996.47897181753,2300.27,0.16392071254115512
4017729468,79410.40978102945,241996.47887030244,2300.261,0.1372370212442692
4017828501,79410.402369216,241996.4676510701,2300.267,0.13174976280813563
4017929335,79410.37953627833,241996.47846369818,2300.297,0.14121260566960728
4018028593,79410.38679871062,241996.50080050435,2300.296,0.17596306430612077
4018127943,79410.40948238714,241996.50110568665,2300.239,0.1568884954354525
4018228783,79410.4321660749,241996.50141089316,2300.179,0.16566834338521044
4018329629,79410.43942891821,241996.52374852728,2300.069,0.15414927829866734
4018427064,79410.43898118484,241996.55710206833,2299.975,0.18281137820168636
4018529124,79410.43186791935,241996.523647259,2300.028,0.14964624953536254
4018626302,79410.40933366254,241996.51222458296,2300.07,0.1364587849865299
4018729340,79410.40192177304,241996.50100519508,2300.096,0.12074767078498864
4018828692,79410.4017725465,241996.51212307718,2300.06,0.13134306224540374
4018929531,79410.4091843375,241996.52334226854,2300.06,0.14690813456034352
4019028555,79410.40222059678,241996.4787701778,2300.07,0.12696850003051938
4019129402,79410.38694900929,241996.4896847885,2300.048,0.1119732110819369
4019226295,79410.39436085706,241996.5009040935,2300.033,0.11950732195141853
4019327517,79410.42460582321,241996.50131113362,2299.94,0.1270511707935035
4019426527,79410.43186877598,241996.52364899125,2299.801,0.13989281611290838
4019529193,79410.43972863276,241996.50151531398,2299.807,0.13001538370516005
4019626733,79410.43957926253,241996.5126329055,2299.809,0.15021983890285598
4019729404,79410.42430775419,241996.52354767546,2299.766,0.16199074047611486
4019826605,79410.43972888551,241996.50151582528,2299.74,0.12253162856993291
4019929637,79410.44002773924,241996.4792808676,2299.706,0.14850252523105456
4020028456,79410.45470206808,241996.51283707842,2299.677,0.13768079023596574
4020129297,79410.47708723015,241996.5353779029,2299.564,0.16352675622050356
4020228350,79410.46967547698,241996.52415878884,2299.554,0.1563105882530035
4020329196,79410.43231743398,241996.4902973203,2299.65,0.1135165186217407
4020428635,79410.43201871269,241996.5125325434,2299.649,0.13878400484205664
4020527998,79410.45470239267,241996.51283773407,2299.591,0.1242014492669067
4020628835,79410.4547024643,241996.5128378803,2299.572,0.11545994976614185
4020729046,79410.46196521328,241996.53517532442,2299.487,0.13934489585198304
4020828582,79410.46241321498,241996.50182232726,2299.51,0.13717871555019023
4020927568,79410.46952662745,241996.53527743462,2299.418,0.13755362590640785
4021028406,79410.45440422944,241996.535074085,2299.442,0.1363011371926148
4021129653,79410.43928169552,241996.5348704625,2299.502,0.1369269878438871
4021225520,79410.43216854673,241996.50141588878,2299.524,0.10164152694642087
4021330028,79410.417046228,241996.50121270213,2299.527,0.08672369918309526
4021427192,79410.4320192824,241996.51253369637,2299.498,0.10169562429131353
4021527397,79410.4394311298,241996.5237529995,2299.483,0.10406248123122953
4021627028,79410.43943132611,241996.52375339717,2299.431,0.100821624664553
4021730066,79410.4391327779,241996.54598897044,2299.384,0.10418253212511203
4021827284,79410.43928220881,241996.53487150092,2299.366,0.09413819628609844
4021928112,79410.44654465953,241996.55720834527,2299.36,0.10250365847129554
4022026118,79410.44654470474,241996.55720843282,2299.348,0.10212247548899311
4022128761,79410.44654476899,241996.557208566,2299.331,0.09023303164584463
4022228978,79410.43898366422,241996.55710708164,2299.318,0.09283856957105706
4022328331,79410.43883437333,241996.5682248352,2299.299,0.0942443632266673
4022426528,79410.42401079515,241996.54578646086,2299.298,0.09544631999192006
4022528720,79410.43097466778,241996.59035881795,2299.253,0.14090422278980852
4022629559,79410.46121952769,241996.59076564293,2299.188,0.10387492478938312
4022726731,79410.44609705068,241996.59056213498,2299.233,0.100980196078241
4022829416,79410.45395672988,241996.56842809636,2299.286,0.08701149349367589
4022927077,79410.43868508983,241996.57934260182,2299.278,0.07449161026585477
4023027287,79410.4311238417,241996.57924082968,2299.303,0.09673675619949224
4023128118,79410.41600154215,241996.57903767936,2299.301,0.10710742271196708
4023227109,79410.42356272214,241996.57913931552,2299.294,0.07259476565152614
4023328112,79410.4460970809,241996.59056219552,2299.225,0.05990826320300064
4023430790,79410.48375397711,241996.60218871012,2299.095,0.09352539762011172
4023528319,79410.49161384103,241996.58005504683,2299.099,0.14077286670377925
4023629173,79410.49161403006,241996.58005542774,2299.049,0.10458967444255671
4023727712,79410.50643786008,241996.6024943106,2298.983,0.12275585525749881
4023828594,79410.49902586585,241996.59127470572,2299.037,0.12264175471673584
4023929447,79410.46922883397,241996.5575145334,2299.171,0.08430895563343196
4024028444,79410.45410655327,241996.5573114222,2299.164,0.08857200460642177
4024128072,79410.43883477325,241996.56822564173,2299.193,0.12747548783981963
4024228924,79410.44669453925,241996.54609178193,2299.223,0.07552483035399683
4024327909,79410.45455437337,241996.52395805717,2299.235,0.07947955712005446
4024428744,79410.43943195637,241996.52375467028,2299.264,0.0573149195236284
4024527470,79410.43172134952,241996.53477051202,2299.288,0.10716809226630844
4024626470,79410.42430935464,241996.52355091088,2299.342,0.058318093247293326
4024729546,79410.4468437173,241996.53497380018,2299.272,0.06506919393998976
4024828530,79410.46211551971,241996.52405962534,2299.237,0.07515982969645421
4024929781,79410.4394319263,241996.52375460882,2299.272,0.06242595614005443
4025030629,79410.4469928763,241996.52385578025,2299.326,0.07264296249465602
4025129638,79410.43973027442,241996.50151863415,2299.372,0.05418486873657626
4025229844,79410.43958099827,241996.5126364138,2299.349,0.06847627326307996
4025327801,79410.43973031585,241996.5015187161,2299.361,0.05693856338194704
4025428621,79410.46982593804,241996.51304340176,2299.263,0.08056053624449132
4025527615,79410.47708842273,241996.5353803141,2299.248,0.09005553841935542
4025628486,79410.47723772169,241996.52426257823,2299.265,0.08816461875378355
4025728035,79410.4773868163,241996.5131444279,2299.336,0.08115417426109393
4025828868,79410.48509723482,241996.50212820526,2299.362,0.07270488291717414
4025926430,79410.48494780784,241996.51324568223,2299.379,0.059008473967727716
4026030319,79410.46241343762,241996.50182277896,2299.451,0.05278257288158659
4026128114,79410.47027301136,241996.47968852706,2299.532,0.052773099207835045
4026230779,79410.45515031871,241996.47948458325,2299.634,0.022000000000000002
4026327935,79410.44758898373,241996.4793826351,2299.682,0.029631064780058107
4026428782,79410.44773816154,241996.46826465335,2299.731,0.003
4026528954,79410.47042197033,241996.46857010294,2299.639,0.06303967004989794
4026629800,79410.47783380648,241996.47978938464,2299.627,0.02619160170741759
4026728810,79410.50066661586,241996.46897649392,2299.631,0.09093954035511725
4026829050,79410.47813268701,241996.45755448285,2299.586,0.11895377253370319
4026929058,79410.50051764534,241996.48009489477,2299.527,0.08257118141337207
4027028051,79410.52320131808,241996.48040007055,2299.471,0.14145317246354003
4027127414,79410.5229028337,241996.5026357742,2299.407,0.1201207725582882
4027226440,79410.48539557168,241996.47989220172,2299.465,0.14173919711921612
4027328255,79410.50036839575,241996.49121273216,2299.497,0.09705153270299238
4027429135,79410.53802484306,241996.50283833593,2299.486,0.11681609478149832
4027529370,79410.5604098123,241996.525378773,2299.424,0.09815294188153506
4027630211,79410.5454368264,241996.5140579166,2299.435,0.10457533169921099
4027727742,79410.56782174288,241996.53659824748,2299.387,0.10623088063270492
4027830543,79410.58309321692,241996.5256834058,2299.439,0.10273752965688827
4027927723,79410.57538256801,241996.5366991628,2299.474,0.0848645980371085
4028030395,79410.58294373707,241996.53680077754,2299.47,0.09481561052906846
4028127561,79410.59791685511,241996.5481219031,2299.424,0.10435995400535591
4028228500,79410.60562727369,241996.53710567765,2299.45,0.11051244273836318
4028329151,79410.60547787289,241996.54822320864,2299.46,0.09489994731294639
4028428132,79410.5826449391,241996.5590358479,2299.489,0.11081967334368027
4028525297,79410.5976177628,241996.57035637647,2299.521,0.13665650368716448
4028629978,79410.5977670313,241996.55923857633,2299.546,0.10488565202161829
4028728989,79410.58249533843,241996.5701529747,2299.552,0.10216653072312869
4028829841,79410.57478485159,241996.5811690595,2299.544,0.09820386957752734
4028929269,79410.5897577433,241996.59248972405,2299.558,0.09832598842625484
4029029656,79410.58960827465,241996.60360711906,2299.586,0.1100272693471941
4029128605,79410.58990696316,241996.58137182798,2299.596,0.08775534171775527
4029229405,79410.57493385233,241996.57005072013,2299.64,0.08097530487747484
4029330215,79410.55225033106,241996.56974584982,2299.656,0.08880315309717329
4029429869,79410.544838295,241996.558526163,2299.721,0.06428841264178173
4029526653,79410.52941712986,241996.58055794612,2299.756,0.09946356116689167
4029630743,79410.52941707682,241996.58055783994,2299.77,0.04918333050943175
4029727466,79410.55966188035,241996.58096455038,2299.72,0.099498743710662
4029828203,79410.55966211794,241996.5809650328,2299.657,0.08888756943465155
4029928602,79410.55210087019,241996.58086325973,2299.682,0.08688498144098322
4030030827,79410.55210077958,241996.58086307626,2299.706,0.0863365507765975
4030129385,79410.53682898446,241996.59177726414,2299.739,0.05948108943185221
4030232017,79410.56662569515,241996.62553679198,2299.69,0.09459915433025816
4030328718,79410.5818974597,241996.6146225389,2299.665,0.09437160589923221
4030430970,79410.60443153472,241996.62604485173,2299.671,0.1364294689574067
4030530759,79410.58174793421,241996.6257398203,2299.708,0.11191961400934154
4030629746,79410.55921356112,241996.61431690678,2299.781,0.08532877591996736
4030731958,79410.57418655818,241996.6256377874,2299.767,0.09300537618869137
4030828665,79410.58915976266,241996.6369590871,2299.698,0.09289241088485109
4030929056,79410.60383411295,241996.67051534262,2299.663,0.11369256791892775
4031029993,79410.60368475346,241996.68163295742,2299.662,0.11399122773266371
4031128548,79410.61139528514,241996.67061696108,2299.658,0.1081942697188719
4031230762,79410.63422836567,241996.65980462264,2299.59,0.13624243098242192
4031328736,79410.64935077087,241996.66000798717,2299.564,0.14562280041257278
4031429696,79410.61895655942,241996.6707187891,2299.626,0.09167878707749139
4031530083,79410.61139547777,241996.6706173513,2299.607,0.0942761899951414
4031630468,79410.58886116894,241996.6591945691,2299.663,0.08229823813423955
4031729015,79410.65661328875,241996.68234496657,2299.54,0.12410076550932311
4031830047,79410.67203433333,241996.6603129413,2299.537,0.13745180973708568
4031928629,79410.67959567955,241996.66041491367,2299.486,0.11688455843266894
4032030233,79410.71770034739,241996.63868796267,2299.44,0.18120982313329484
4032128785,79410.7329718782,241996.62777323928,2299.477,0.1786896751354146
4032229838,79410.71013873362,241996.63858545013,2299.562,0.10157755657624376
4032328386,79410.64253593872,241996.60431736615,2299.695,0.059874869519690815
4032428740,79410.66506992311,241996.61573949177,2299.725,0.08857764955111419
4032530937,79410.68820162851,241996.58269173373,2299.684,0.14846211637990347
4032626704,79410.71088519503,241996.58299669437,2299.656,0.12115279608824553
4032728899,79410.74113005158,241996.58340351656,2299.592,0.13666382110858746
4032826825,79410.7488405983,241996.57238755003,2299.584,0.13713497001129946
4032929054,79410.80146989082,241996.59533373266,2299.599,0.21590738755308955
4033028588,79410.7869450635,241996.5506601911,2299.592,0.18742731924668823
4033129003,79410.77923448263,241996.561676085,2299.609,0.12501199942405528
4033227541,79410.77197182106,241996.53933881223,2299.671,0.10815266986995743
4033329737,79410.76470912276,241996.51700146683,2299.743,0.15323837639442675
4033428266,79410.75699861687,241996.52801751439,2299.74,0.11710678887237921
4033529630,79410.68183504844,241996.49364862032,2299.772,0.13003461077728498
4033628181,79410.67442294031,241996.48242878728,2299.856,0.10677546534667971
4033730391,79410.69740474747,241996.46049755067,2299.957,0.06936137253543935
4033828934,79410.68984348785,241996.46039575338,2299.985,0.07831347265956223
4033929475,79410.68243177274,241996.44917671755,2299.965,0.05510898293381942
4034029908,79410.69725544845,241996.4716152884,2299.94,0.08013114251026252
4034128445,79410.68258096262,241996.4380587563,2300.011,0.052962250707461446
4034228893,79410.705563105,241996.41612819955,2300.023,0.10264989040422791
4034327079,79410.72794806685,241996.43866862077,2299.963,0.1129645962237727
4034429380,79410.75819274245,241996.43907507602,2299.947,0.15647683534632212
4034528002,79410.72824660847,241996.41643303353,2300.012,0.1014199191480648
4034630288,79410.66034546588,241996.40440093633,2300.044,0.08462269199216012
4034729117,79410.62239048778,241996.41501094215,2300.003,0.12185647295076285
4034829488,79410.57717281827,241996.4032836184,2300.032,0.11624973118248488
4034928088,79410.52439397207,241996.39145466313,2300.067,0.16218816233005418
4035029686,79410.48688677717,241996.36871123035,2300.107,0.2239665153544163
4035128468,79410.50215849692,241996.35779688694,2300.094,0.19034705146127165
4035230708,79410.53966591063,241996.38054076303,2299.996,0.11480853626799707
4035329250,79410.52454343307,241996.38033725508,2300.041,0.10577806956075536
4035429617,79410.51728085036,241996.35800014436,2300.082,0.09453570753953239
4035530277,79410.52499107993,241996.346983538,2300.158,0.06864400920692207
4035630661,79410.51772840292,241996.32464623824,2300.224,0.06585590330410783
4035729213,79410.4951941717,241996.3132236153,2300.259,0.05500909015790027
4035830854,79410.4874835528,241996.32423943374,2300.286,0.08900561780022652
4035929777,79410.46509854103,241996.30169891473,2300.359,0.054405882034941774
4036030145,79410.4578359239,241996.2793617379,2300.409,0.05468089245796927
4036128683,79410.46539719135,241996.27946354914,2300.379,0.04818713521262703
4036230896,79410.46554631248,241996.26834545098,2300.443,0.06142475071174485
4036329875,79410.45057319727,241996.25702433567,2300.488,0.04405678154382138
4036430237,79410.44316136444,241996.24580506235,2300.499,0.030805843601498725
4036529993,79410.40550496415,241996.23417955637,2300.497,0.07128113354878696
4036630369,79410.42062715536,241996.23438248504,2300.528,0.03841874542459709
4036729500,79410.3980928633,241996.2229597438,2300.579,0.0378021163428716
4036829878,79410.41336444729,241996.21204512194,2300.602,0.030870698080866264
4036928468,79410.41321505446,241996.2231626697,2300.61,0.041388404173149755
4037028825,79410.43604784149,241996.2123497324,2300.62,0.03512833614050059
4037128037,79410.45117009719,241996.2125527896,2300.634,0.023366642891095846
4037230253,79410.45902972402,241996.19041864946,2300.701,0.08322259308625272
4037328174,79410.43604753223,241996.21234910656,2300.702,0.05315072906367325
4037430367,79410.43634601246,241996.19011339825,2300.767,0.044113490000225554
4037529920,79410.42908345937,241996.16777634714,2300.8,0.038078865529319536
4037630349,79410.43664462843,241996.1678779591,2300.796,0.04283689998120779
4037728885,79410.43664460216,241996.16787790786,2300.803,0.03162277660168379
4037831107,79410.44420568083,241996.1679793382,2300.823,0.08088263101556477
4037929681,79410.43694303703,241996.14564210363,2300.88,0.061465437442517236
