Time,East,North,z,v
4053065463,79411.06154914394,241992.42880525626,2321.674,0.05073460357586329
4053166722,79411.0615491101,241992.42880518828,2321.683,0.022405356502408078
4053263879,79411.06881161284,241992.4511421295,2321.664,0.012767145334803704
4053367755,79411.09875756668,241992.47378377058,2321.652,0.09074139077620533
4053466766,79411.08378450287,241992.46246277727,2321.681,0.03652396473549935
4053568466,79411.0839337573,241992.45134494454,2321.71,0.033645207682521446
4053665637,79411.09890672658,241992.46266575158,2321.706,0.04422668877499197
4053768307,79411.08378442356,241992.4624626143,2321.702,0.0563826214360418
4053865520,79411.07607385181,241992.47347853798,2321.715,0.031843366656181316
4053968770,79411.06866202284,241992.46225927956,2321.724,0.07067531393633847
4054067189,79411.06851264021,241992.4733768478,2321.729,0.0373496987939662
4054168407,79411.04597845935,241992.46195435524,2321.747,0.13430189872075526
4054267435,79411.0532408678,241992.4842911046,2321.753,0.054378304497290086
4054368837,79411.06095128908,241992.47327487636,2321.78,0.07284229540589725
4054466025,79411.06836307255,241992.48449404165,2321.783,0.08394045508573325
4054565046,79411.07577480361,241992.49571310636,2321.8,0.031048349392520047
4054665874,79411.07562540231,241992.50683063548,2321.81,0.03957271787481876
4054765802,79411.07562536825,241992.50683056563,2321.819,0.031843366656181316
4054866022,79411.06050304681,241992.5066273939,2321.82,0.03207802986469088
4054966851,79411.05294182344,241992.5065256795,2321.837,0.05828378848359121
4055067698,79411.06005498578,241992.53998027742,2321.812,0.065
4055167240,79411.05264309573,241992.52876089513,2321.837,0.031843366656181316
4055266251,79411.052344429,241992.55099623278,2321.821,0.0076811457478686085
4055367431,79411.04478315714,241992.55089441873,2321.851,0.014628738838327793
4055464593,79411.03737130896,241992.5396751212,2321.865,0.017492855684535902
4055567268,79411.02951143407,241992.5618087761,2321.862,0.04026164427839479
4055666311,79411.01453842348,241992.55048788805,2321.877,0.035972211497209895
4055765327,79411.0145383893,241992.55048781913,2321.886,0.02345207879911715
4055864338,79411.02195016209,241992.561706963,2321.892,0.02256102834535695
4055966311,79411.0068277124,241992.56150353234,2321.927,0.025495097567963924
4056067175,79411.00682774621,241992.56150360033,2321.918,0.007874007874011811
4056168005,79410.99926653474,241992.56140191108,2321.932,0.006164414002968977
4056266997,79410.99170535698,241992.5613002889,2321.937,0.008602325267042627
4056367220,79411.0068275916,241992.56150328647,2321.959,0.07401351227985332
4056468162,79410.98414412627,241992.56119856052,2321.956,0.026476404589747454
4056569409,79410.96917102873,241992.5498774955,2321.994,0.04331281565541543
4056666601,79410.96131117683,241992.572011197,2321.985,0.06255397669213365
4056767434,79410.946338136,241992.56069024932,2322.008,0.0567626637852735
4056866590,79410.96146038179,241992.56089326832,2322.027,0.048342527861087274
4056967395,79410.95389918154,241992.56079160143,2322.038,0.04442971978304612
4057067618,79410.9389260989,241992.549470569,2322.072,0.016999999999999998
4057166974,79410.93121554282,241992.5604865253,2322.081,0.02891366458960192
4057266227,79410.9085320739,241992.5601817891,2322.079,0.04574931693479149
4057367060,79410.9011202104,241992.5489624627,2322.097,0.03574912586343896
4057467939,79410.87087554514,241992.5485560689,2322.105,0.05266877632905476
4057566942,79410.85605183327,241992.52611744497,2322.137,0.08026207074328445
4057668052,79410.86331434462,241992.54845440295,2322.116,0.04818713521262703
4057769193,79410.82580724692,241992.52571121324,2322.124,0.09230926280715279
4057867565,79410.8180966268,241992.53672703635,2322.15,0.05281098370604358
4057970200,79410.80312363047,241992.52540618088,2322.161,0.054460995216760406
4058067643,79410.78815064576,241992.51408534683,2322.169,0.07376991256603196
4058169898,79410.77302827885,241992.5138820801,2322.182,0.06826419266350404
4058266646,79410.7577566018,241992.52479653154,2322.181,0.05568662316930341
4058367054,79410.75034474571,241992.51357722003,2322.197,0.04350861983561419
4058464750,79410.74278357912,241992.5134756202,2322.199,0.045011109739707594
4058568157,79410.73522241274,241992.5133740222,2322.201,0.03196873472629156
4058666752,79410.71283751485,241992.49083376117,2322.24,0.05801723881744115
4058767150,79410.71268814825,241992.50195135828,2322.241,0.04308131845707603
4058867890,79410.69015394404,241992.490528821,2322.265,0.03906404996924922
4058966436,79410.68259276643,241992.49042719975,2322.27,0.015132745950421557
4059066797,79410.66020792112,241992.46788704582,2322.295,0.06116371473349211
4059167196,79410.65249737301,241992.47890301608,2322.302,0.04802082881417188
4059266114,79410.64523485325,241992.456566046,2322.325,0.04722287581247038
4059367734,79410.65264666048,241992.46778525598,2322.322,0.042766809560686195
4059466268,79410.6224019832,241992.46737884264,2322.333,0.04801041553663122
4059566678,79410.61499010393,241992.4561594855,2322.355,0.046711882856506654
4059667494,79410.62240192678,241992.4673787281,2322.348,0.01392838827718412
4059766047,79410.61469139336,241992.47839473002,2322.351,0.027928480087537882
4059868231,79410.59956904895,241992.47819150984,2322.358,0.04654030511288038
4059966774,79410.58444670483,241992.4779882906,2322.365,0.059042357676502046
4060068828,79410.5768855535,241992.47788672522,2322.363,0.05866856057549052
4060167385,79410.59185848595,241992.4892074531,2322.369,0.02598076211353316
4060267767,79410.59200779206,241992.47808972932,2322.384,0.03377869150810907
4060366304,79410.59170913449,241992.50032508,2322.366,0.032388269481403296
4060469108,79410.57688537228,241992.47788635734,2322.411,0.040607881008493905
4060567670,79410.58414781699,241992.50022317842,2322.408,0.045088801270381985
4060668036,79410.58414787725,241992.50022330042,2322.392,0.020322401432901573
4060766570,79410.5765866582,241992.50012159627,2322.408,0.03488552708502481
4060868722,79410.57643730284,241992.5112392204,2322.406,0.06268971207462991
4060967279,79410.55390312489,241992.49981673248,2322.423,0.035902646142032486
4061065819,79410.53107026253,241992.5106295487,2322.429,0.06818357573492315
4061168037,79410.52350910014,241992.51052796002,2322.43,0.07615773105863909
4061267175,79410.51579849893,241992.5215438241,2322.451,0.06009159675029446
4061367598,79410.51594776353,241992.5104260184,2322.477,0.0338673884437522
4061467983,79410.51564904973,241992.53266125452,2322.474,0.044933283877321935
4061567742,79410.50823715514,241992.5214418657,2322.5,0.06481512169239521
4061670597,79410.50052663746,241992.53245789837,2322.499,0.06836665854054884
4061767315,79410.50808764531,241992.53255917318,2322.539,0.03512833614050059
4061867694,79410.49311459593,241992.52123821434,2322.564,0.039268307832143724
4061966261,79410.50052638861,241992.5324573936,2322.565,0.02709243436828813
4062067347,79410.48555334636,241992.52113644686,2322.588,0.008306623862918075
4062167716,79410.48540397645,241992.53225403838,2322.59,0.014
4062268171,79410.47784268523,241992.53215218708,2322.625,0.05363767332761555
4062366120,79410.47043088544,241992.520932992,2322.626,0.016673332000533066
4062467496,79410.47028153761,241992.53205062822,2322.622,0.03813135192987524
4062566032,79410.47013211105,241992.54316810612,2322.639,0.06482283548256741
4062668235,79410.46286952644,241992.52083100379,2322.679,0.005477225575051661
4062766763,79410.4475977478,241992.5317452466,2322.705,0.04538722287164087
4062868977,79410.44759772911,241992.53174520843,2322.71,0.02379075450674064
4062967689,79410.45515883526,241992.53184668534,2322.724,0.03408812109811862
4063069248,79410.43247528675,241992.53154179268,2322.743,0.025159491250818247
4063167836,79410.44003634351,241992.53164316807,2322.77,0.04135214625627067
4063268222,79410.42491401106,241992.53143997397,2322.774,0.025787593916455253
4063368802,79410.43217641072,241992.55377670377,2322.783,0.059000000000000004
4063469155,79410.41720339537,241992.54245580826,2322.799,0.03196873472629156
4063567706,79410.41720336524,241992.54245574772,2322.807,0.018627936010197157
4063668070,79410.4170539723,241992.55357329454,2322.815,0.04958830507286976
4063768695,79410.38710788854,241992.5309313964,2322.861,0.051894122981316494
4063868456,79410.39437030714,241992.5532681644,2322.865,0.04446346815083142
4063968855,79410.39451960575,241992.54215042852,2322.882,0.07521303078589507
4064069270,79410.3943701978,241992.5532679446,2322.894,0.03860051813123756
4064168093,79410.37183600446,241992.5418454269,2322.915,0.0469041575982343
4064270331,79410.364274785,241992.54174372554,2322.931,0.02293468988235943
4064368894,79410.34915248993,241992.54154060408,2322.925,0.03410278580995986
4064469278,79410.34174059199,241992.5303212097,2322.952,0.034438350715445126
4064569330,79410.31920640582,241992.5188987106,2322.971,0.044147480109288234
4064667861,79410.3114958884,241992.52991474234,2322.97,0.015394804318340652
4064768250,79410.30423326524,241992.50757756457,2323.02,0.055118055118082675
4064868649,79410.29667213296,241992.5074760355,2323.013,0.029154759474226504
4064967515,79410.29652275164,241992.51859360747,2323.018,0.029410882339705485
4065067884,79410.28140032462,241992.51839021873,2323.047,0.025199206336708305
4065168286,79410.25886611981,241992.5069676824,2323.071,0.06667083320313313
4065268694,79410.2511557153,241992.51798394322,2323.04,0.07300684899377591
4065366943,79410.25886604415,241992.5069675306,2323.091,0.04912229636326054
4065469170,79410.25130488133,241992.50686594006,2323.092,0.032878564445547195
4065567714,79410.2286214047,241992.50656119362,2323.092,0.027676705006196095
4065668089,79410.21379761497,241992.484122416,2323.144,0.043382023926967724
4065766974,79410.22135873993,241992.48422393017,2323.153,0.044944410108488465
4065869246,79410.19867525234,241992.48391916137,2323.156,0.049749371855331
4065965968,79410.2062362825,241992.48402048275,2323.19,0.058940648113165496
4066069390,79410.18370211509,241992.47259802278,2323.204,0.07492663077971677
4066168299,79410.17599157887,241992.4836140154,2323.208,0.026551836094703508
4066268718,79410.18355268883,241992.48371550068,2323.221,0.05811196090307055
4066367253,79410.15345730208,241992.47219133563,2323.251,0.05048762224545735
4066467644,79410.15345723795,241992.47219120525,2323.268,0.030347981810987034
4066570220,79410.13077371214,241992.47188635916,2323.281,0.04330127018922194
4066668777,79410.13833481427,241992.47198782675,2323.296,0.039774363602702686
4066767368,79410.13092291924,241992.4607684398,2323.322,0.06200806399170999
4066868966,79410.12321240608,241992.47178447992,2323.32,0.02846049894151541
4066967856,79410.10067816249,241992.4603618672,2323.354,0.0436692111217961
4067070094,79410.10067811744,241992.46036177594,2323.366,0.036249137920783714
4067168659,79410.09296763802,241992.47137788497,2323.355,0.030099833886584822
4067269070,79410.09296758525,241992.47137777787,2323.369,0.026683328128252668
4067367980,79410.06287229988,241992.45985381864,2323.372,0.0988382517044894
