#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
1424283542,545013300,2023:2:4:7:23:15,3,11.3832046,47.3122837,2330397,15,45,-30,48,33142064,0.00017999999999999998,10,923735815,13.81,10.31,1,-1,0,2023:2:4:7:23:15:300,2023-02-04 07:23:15.300,2330.397,0.05612486080160912
1424386201,545013400,2023:2:4:7:23:15,3,11.3832045,47.3122835,2330321,-22,22,-7,31,33142064,0.00017999999999999998,10,923735815,13.81,10.31,1,-1,0,2023:2:4:7:23:15:400,2023-02-04 07:23:15.400,2330.321,0.031890437438203946
1424484601,545013500,2023:2:4:7:23:15,3,11.3832044,47.3122836,2330332,-2,-42,-12,42,33142064,0.00017999999999999998,10,923735815,13.79,11.07,1,-1,0,2023:2:4:7:23:15:500,2023-02-04 07:23:15.500,2330.332,0.043726422218150894
1424585833,545013600,2023:2:4:7:23:15,3,11.3832043,47.3122838,2330342,50,-56,-25,75,33142064,0.00017999999999999998,10,923735815,13.79,11.07,1,-1,0,2023:2:4:7:23:15:600,2023-02-04 07:23:15.600,2330.342,0.0791264810287934
1424687035,545013700,2023:2:4:7:23:15,3,11.3832041,47.3122838,2330219,121,-112,8,164,33142064,0.00017999999999999998,10,923735815,13.79,11.07,1,-1,0,2023:2:4:7:23:15:700,2023-02-04 07:23:15.700,2330.219,0.165072711251739
1424786026,545013800,2023:2:4:7:23:15,3,11.3832043,47.3122839,2330189,149,-9,10,149,33142064,0.00017999999999999998,10,923735815,13.79,11.07,1,-1,0,2023:2:4:7:23:15:800,2023-02-04 07:23:15.800,2330.189,0.1496061496062244
1424885039,545013900,2023:2:4:7:23:15,3,11.3832044,47.3122838,2330210,34,-48,-7,59,33142064,0.00017999999999999998,10,923735815,13.79,11.07,1,-1,0,2023:2:4:7:23:15:900,2023-02-04 07:23:15.900,2330.21,0.059236812878479546
1424982651,545014000,2023:2:4:7:23:16,3,11.3832045,47.3122838,2330106,83,7,14,83,33142064,0.00017999999999999998,10,923801351,13.79,11.07,1,-1,0,2023:2:4:7:23:16:0,2023-02-04 07:23:16.000,2330.106,0.08446300965511472
1425085325,545014100,2023:2:4:7:23:16,3,11.3832044,47.3122838,2330063,105,-57,15,119,33142064,0.00017999999999999998,10,923801351,13.79,11.07,1,-1,0,2023:2:4:7:23:16:100,2023-02-04 07:23:16.100,2330.063,0.12041179344233686
1425183677,545014200,2023:2:4:7:23:16,3,11.3832045,47.3122837,2330056,31,-26,7,41,33142064,0.00017999999999999998,10,923801351,13.81,11.31,1,-1,0,2023:2:4:7:23:16:200,2023-02-04 07:23:16.200,2330.056,0.04106093033529562
1425284888,545014300,2023:2:4:7:23:16,3,11.3832046,47.3122838,2330147,-75,54,-10,92,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:300,2023-02-04 07:23:16.300,2330.147,0.0929569792968769
1425384317,545014400,2023:2:4:7:23:16,3,11.3832045,47.3122839,2330101,11,7,0,13,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:400,2023-02-04 07:23:16.400,2330.101,0.013038404810405297
1425485134,545014500,2023:2:4:7:23:16,3,11.3832043,47.3122841,2330112,27,-20,-5,34,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:500,2023-02-04 07:23:16.500,2330.112,0.03397057550292606
1425584135,545014600,2023:2:4:7:23:16,3,11.3832044,47.312284,2330131,-23,45,-10,50,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:600,2023-02-04 07:23:16.600,2330.131,0.05151698748956503
1425684963,545014700,2023:2:4:7:23:16,3,11.3832045,47.3122839,2330114,-46,62,-10,77,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:700,2023-02-04 07:23:16.700,2330.114,0.07784600182411426
1425784436,545014800,2023:2:4:7:23:16,3,11.3832044,47.3122844,2330186,25,37,-24,45,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:800,2023-02-04 07:23:16.800,2330.186,0.0506951674225463
1425887506,545014900,2023:2:4:7:23:16,3,11.3832046,47.3122845,2330252,-59,78,-42,98,33142064,0.00017999999999999998,10,923801351,13.81,11.31,0,-1,0,2023:2:4:7:23:16:900,2023-02-04 07:23:16.900,2330.252,0.1064377752492037
1425987738,545015000,2023:2:4:7:23:17,3,11.383205,47.3122844,2330285,-93,146,-51,173,33142064,0.00017999999999999998,10,923866887,13.77,11.51,0,-1,0,2023:2:4:7:23:17:0,2023-02-04 07:23:17.000,2330.285,0.18046052199858006
1426086755,545015100,2023:2:4:7:23:17,3,11.3832045,47.3122848,2330269,-18,-44,-41,48,33142064,0.00016,11,923866887,13.77,11.51,0,-1,0,2023:2:4:7:23:17:100,2023-02-04 07:23:17.100,2330.269,0.06277738446287803
1426188038,545015200,2023:2:4:7:23:17,3,11.3832047,47.3122851,2330318,38,18,-56,42,33142064,0.00016,11,923866887,13.77,11.51,0,-1,0,2023:2:4:7:23:17:200,2023-02-04 07:23:17.200,2330.318,0.07002856560004639
1426283378,545015300,2023:2:4:7:23:17,3,11.3832049,47.3122852,2330367,-11,49,-68,51,33142064,0.00016,11,923866887,13.77,11.51,0,-1,0,2023:2:4:7:23:17:300,2023-02-04 07:23:17.300,2330.367,0.08453401682163224
1426386069,545015400,2023:2:4:7:23:17,3,11.3832047,47.3122854,2330314,45,-7,-57,46,33142064,0.00016,11,923866887,13.77,11.51,1,-1,0,2023:2:4:7:23:17:400,2023-02-04 07:23:17.400,2330.314,0.07295889253545451
1426485428,545015500,2023:2:4:7:23:17,3,11.383205,47.3122856,2330335,66,81,-67,105,33142064,0.00016,11,923866887,13.77,11.51,1,-1,0,2023:2:4:7:23:17:500,2023-02-04 07:23:17.500,2330.335,0.12412090879461042
1426584877,545015600,2023:2:4:7:23:17,3,11.3832052,47.3122858,2330420,-9,67,-88,68,33142064,0.00016,11,923866887,13.77,11.51,1,-1,0,2023:2:4:7:23:17:600,2023-02-04 07:23:17.600,2330.42,0.1109684639886486
1426685066,545015700,2023:2:4:7:23:17,3,11.383205,47.3122861,2330388,26,-3,-73,26,33142064,0.00016,11,923866887,13.79,11.89,1,-1,0,2023:2:4:7:23:17:700,2023-02-04 07:23:17.700,2330.388,0.07754998388136518
1426785945,545015800,2023:2:4:7:23:17,3,11.3832045,47.3122868,2330336,219,-78,-59,232,33142064,0.00016,11,923866887,13.79,11.89,1,-1,0,2023:2:4:7:23:17:800,2023-02-04 07:23:17.800,2330.336,0.2398457837861654
1426884966,545015900,2023:2:4:7:23:17,3,11.3832045,47.3122868,2330341,104,-83,-62,133,33142064,0.00016,11,923866887,13.79,11.89,1,-1,0,2023:2:4:7:23:17:900,2023-02-04 07:23:17.900,2330.341,0.1467957765060017
1426986253,545016000,2023:2:4:7:23:18,3,11.3832044,47.3122868,2330315,43,-57,-50,72,33142064,0.00016,11,923932423,13.79,11.89,1,-1,0,2023:2:4:7:23:18:0,2023-02-04 07:23:18.000,2330.315,0.08716650732936361
1427085620,545016100,2023:2:4:7:23:18,3,11.3832043,47.3122876,2330428,89,-68,-75,112,33142064,0.00016,11,923932423,13.79,11.89,1,-1,0,2023:2:4:7:23:18:100,2023-02-04 07:23:18.100,2330.428,0.13479614237803692
1427186463,545016200,2023:2:4:7:23:18,3,11.3832042,47.3122884,2330515,197,-10,-90,198,33142064,0.00016,11,923932423,13.79,11.89,1,-1,0,2023:2:4:7:23:18:200,2023-02-04 07:23:18.200,2330.515,0.2168155898453799
1427285476,545016300,2023:2:4:7:23:18,3,11.383204,47.3122885,2330532,79,-88,-87,118,33142064,0.00016,11,923932423,13.79,11.89,1,-1,0,2023:2:4:7:23:18:300,2023-02-04 07:23:18.300,2330.532,0.14681280598094976
1427386683,545016400,2023:2:4:7:23:18,3,11.383204,47.3122888,2330584,78,-56,-96,96,33142064,0.00016,11,923932423,13.79,11.89,0,-1,0,2023:2:4:7:23:18:400,2023-02-04 07:23:18.400,2330.584,0.13577923257994942
1427485031,545016500,2023:2:4:7:23:18,3,11.3832041,47.3122894,2330636,132,4,-103,132,33142064,0.00016,11,923932423,13.69,13.15,0,-1,0,2023:2:4:7:23:18:500,2023-02-04 07:23:18.500,2330.636,0.16747835681066375
1427583977,545016600,2023:2:4:7:23:18,3,11.3832046,47.3122893,2330686,22,89,-115,92,33142064,0.00016,11,923932423,13.69,13.15,0,-1,0,2023:2:4:7:23:18:600,2023-02-04 07:23:18.600,2330.686,0.14707141122597553
1427685153,545016700,2023:2:4:7:23:18,3,11.383205,47.3122888,2330677,-115,104,-111,156,33142064,0.00016,11,923932423,13.69,13.15,0,-1,0,2023:2:4:7:23:18:700,2023-02-04 07:23:18.700,2330.677,0.19068822721919673
1427785668,545016800,2023:2:4:7:23:18,3,11.3832047,47.3122887,2330558,-100,0,-76,100,33142064,0.00016,11,923932423,13.69,13.15,0,-1,0,2023:2:4:7:23:18:800,2023-02-04 07:23:18.800,2330.558,0.12560254774486065
1427886084,545016900,2023:2:4:7:23:18,3,11.3832048,47.3122888,2330573,-89,32,-78,95,33142064,0.00016,11,923932423,13.69,13.15,0,-1,0,2023:2:4:7:23:18:900,2023-02-04 07:23:18.900,2330.573,0.12259282197584001
1427986538,545017000,2023:2:4:7:23:19,3,11.3832045,47.3122895,2330606,17,-13,-77,21,33142064,0.00016,11,923997959,13.69,13.15,0,-1,0,2023:2:4:7:23:19:0,2023-02-04 07:23:19.000,2330.606,0.07991870869827665
1428085126,545017100,2023:2:4:7:23:19,3,11.3832042,47.3122897,2330575,-7,-74,-62,74,33142064,0.00016,11,923997959,13.69,13.15,0,-1,0,2023:2:4:7:23:19:100,2023-02-04 07:23:19.100,2330.575,0.09679359482941007
1428185839,545017200,2023:2:4:7:23:19,3,11.383204,47.3122903,2330611,68,-71,-62,98,33142064,0.00016,11,923997959,13.79,13.21,0,-1,0,2023:2:4:7:23:19:200,2023-02-04 07:23:19.200,2330.611,0.11622822376686309
1428284388,545017300,2023:2:4:7:23:19,3,11.383204,47.312291,2330653,146,-25,-69,148,33142064,0.00016,11,923997959,13.79,13.21,0,-1,0,2023:2:4:7:23:19:300,2023-02-04 07:23:19.300,2330.653,0.16340746616969495
1428386639,545017400,2023:2:4:7:23:19,3,11.3832042,47.3122914,2330729,148,12,-84,148,33142064,0.00016,11,923997959,13.79,13.21,1,-1,0,2023:2:4:7:23:19:400,2023-02-04 07:23:19.400,2330.729,0.17059894489708896
1428485184,545017500,2023:2:4:7:23:19,3,11.3832038,47.3122919,2330739,127,-82,-79,151,33142064,0.00016,11,923997959,13.79,13.21,1,-1,0,2023:2:4:7:23:19:500,2023-02-04 07:23:19.500,2330.739,0.17056963387426263
1428587793,545017600,2023:2:4:7:23:19,3,11.3832036,47.312292,2330740,79,-134,-81,156,33142064,0.00016,11,923997959,13.79,13.21,1,-1,0,2023:2:4:7:23:19:600,2023-02-04 07:23:19.600,2330.74,0.17537958832201656
1428686351,545017700,2023:2:4:7:23:19,3,11.3832036,47.312292,2330658,88,-58,-55,105,33142064,0.00016,11,923997959,13.79,13.21,1,-1,0,2023:2:4:7:23:19:700,2023-02-04 07:23:19.700,2330.658,0.11888229472886196
1428786749,545017800,2023:2:4:7:23:19,3,11.3832036,47.3122925,2330775,44,-67,-79,81,33142064,0.00016,11,923997959,13.79,13.21,1,-1,0,2023:2:4:7:23:19:800,2023-02-04 07:23:19.800,2330.775,0.1125433249908674
1428883528,545017900,2023:2:4:7:23:19,3,11.3832037,47.3122927,2330806,2,-2,-78,3,33142064,0.00016,11,923997959,13.79,13.21,1,-1,0,2023:2:4:7:23:19:900,2023-02-04 07:23:19.900,2330.806,0.07805126520435143
1428987319,545018000,2023:2:4:7:23:20,3,11.3832036,47.3122932,2330833,82,-15,-81,83,33142064,0.00016,11,924063495,13.77,12.81,1,-1,0,2023:2:4:7:23:20:0,2023-02-04 07:23:20.000,2330.833,0.11623252556836232
1429085864,545018100,2023:2:4:7:23:20,3,11.383203,47.3122933,2330811,2,-190,-71,190,33142064,0.00016,11,924063495,13.77,12.81,1,-1,0,2023:2:4:7:23:20:100,2023-02-04 07:23:20.100,2330.811,0.20284230328015898
1429188093,545018200,2023:2:4:7:23:20,3,11.3832028,47.3122936,2330860,-6,-154,-75,154,33142064,0.00016,11,924063495,13.77,12.81,1,-1,0,2023:2:4:7:23:20:200,2023-02-04 07:23:20.200,2330.86,0.17139719951037707
1429284828,545018300,2023:2:4:7:23:20,3,11.3832032,47.3122941,2330880,124,30,-76,128,33142064,0.00016,11,924063495,13.77,12.81,1,-1,0,2023:2:4:7:23:20:300,2023-02-04 07:23:20.300,2330.88,0.14849915824677257
1429387445,545018400,2023:2:4:7:23:20,3,11.3832034,47.3122942,2330904,20,67,-79,70,33142064,0.00016,11,924063495,13.77,12.81,0,-1,0,2023:2:4:7:23:20:400,2023-02-04 07:23:20.400,2330.904,0.10549881515922348
1429485978,545018500,2023:2:4:7:23:20,3,11.3832033,47.3122946,2330952,37,11,-86,39,33142064,0.00016,11,924063495,13.77,12.81,0,-1,0,2023:2:4:7:23:20:500,2023-02-04 07:23:20.500,2330.952,0.09426558226627574
1429588191,545018600,2023:2:4:7:23:20,3,11.3832041,47.3122947,2331069,-76,159,-107,177,33142064,0.00016,11,924063495,13.77,12.81,0,-1,0,2023:2:4:7:23:20:600,2023-02-04 07:23:20.600,2331.069,0.2061698329048166
1429687973,545018700,2023:2:4:7:23:20,3,11.383204,47.3122952,2331086,18,103,-101,105,33142064,0.00016,11,924063495,13.77,13.11,0,-1,0,2023:2:4:7:23:20:700,2023-02-04 07:23:20.700,2331.086,0.14537537618180046
1429786900,545018800,2023:2:4:7:23:20,3,11.3832037,47.3122956,2331100,2,-5,-96,5,33142064,0.00016,11,924063495,13.77,13.11,0,-1,0,2023:2:4:7:23:20:800,2023-02-04 07:23:20.800,2331.1,0.09615092303249095
1429885437,545018900,2023:2:4:7:23:20,3,11.3832035,47.3122958,2331040,-22,-66,-75,69,33142064,0.00016,11,924063495,13.77,13.11,0,-1,0,2023:2:4:7:23:20:900,2023-02-04 07:23:20.900,2331.04,0.1022985825903761
1429987659,545019000,2023:2:4:7:23:21,3,11.3832037,47.3122961,2331103,-23,-11,-84,25,33142064,0.00016,11,924129031,13.77,13.11,0,-1,0,2023:2:4:7:23:21:0,2023-02-04 07:23:21.000,2331.103,0.08778382538941898
1430086215,545019100,2023:2:4:7:23:21,3,11.3832038,47.3122964,2331143,-7,30,-90,31,33142064,0.00016,11,924129031,13.77,13.11,0,-1,0,2023:2:4:7:23:21:100,2023-02-04 07:23:21.100,2331.143,0.0951262319236918
1430185147,545019200,2023:2:4:7:23:21,3,11.383204,47.3122966,2331193,-22,52,-100,56,33142064,0.00016,11,924129031,13.77,13.11,0,-1,0,2023:2:4:7:23:21:200,2023-02-04 07:23:21.200,2331.193,0.11483901775964475
1430287371,545019300,2023:2:4:7:23:21,3,11.3832039,47.312297,2331215,16,11,-98,20,33142064,0.00016,11,924129031,13.77,13.11,0,-1,0,2023:2:4:7:23:21:300,2023-02-04 07:23:21.300,2331.215,0.09990495483208028
1430387740,545019400,2023:2:4:7:23:21,3,11.3832041,47.3122973,2331249,5,57,-93,58,33142064,0.00016,11,924129031,13.77,13.11,1,-1,0,2023:2:4:7:23:21:400,2023-02-04 07:23:21.400,2331.249,0.1091924905842888
1430487520,545019500,2023:2:4:7:23:21,3,11.3832038,47.3122976,2331237,10,-31,-81,33,33142064,0.00016,11,924129031,13.71,13.61,1,-1,0,2023:2:4:7:23:21:500,2023-02-04 07:23:21.500,2331.237,0.0873040663428686
1430588272,545019600,2023:2:4:7:23:21,3,11.383204,47.3122979,2331312,24,23,-96,34,33142064,0.00016,11,924129031,13.71,13.61,1,-1,0,2023:2:4:7:23:21:600,2023-02-04 07:23:21.600,2331.312,0.10159232254457026
1430686867,545019700,2023:2:4:7:23:21,3,11.3832039,47.3122982,2331339,-8,-2,-94,9,33142064,0.00016,11,924129031,13.71,13.61,1,-1,0,2023:2:4:7:23:21:700,2023-02-04 07:23:21.700,2331.339,0.0943610088966836
1430787239,545019800,2023:2:4:7:23:21,3,11.3832038,47.3122986,2331346,24,-21,-91,32,33142064,0.00016,11,924129031,13.71,13.61,1,-1,0,2023:2:4:7:23:21:800,2023-02-04 07:23:21.800,2331.346,0.09642613753542138
1430885775,545019900,2023:2:4:7:23:21,3,11.3832036,47.3122988,2331333,0,-49,-78,49,33142064,0.00016,11,924129031,13.71,13.61,1,-1,0,2023:2:4:7:23:21:900,2023-02-04 07:23:21.900,2331.333,0.09211405973031478
1430986541,545020000,2023:2:4:7:23:22,3,11.3832037,47.3122991,2331355,14,16,-77,21,33142064,0.00016,11,924194567,13.71,13.61,1,-1,0,2023:2:4:7:23:22:0,2023-02-04 07:23:22.000,2331.355,0.07988116173416608
1431085882,545020100,2023:2:4:7:23:22,3,11.3832035,47.3122994,2331354,4,-16,-67,16,33142064,0.00016,11,924194567,13.71,13.61,1,-1,0,2023:2:4:7:23:22:100,2023-02-04 07:23:22.100,2331.354,0.069
1431186873,545020200,2023:2:4:7:23:22,3,11.3832035,47.3122997,2331340,29,22,-56,37,33142064,0.00016,11,924194567,13.71,13.61,1,-1,0,2023:2:4:7:23:22:200,2023-02-04 07:23:22.200,2331.34,0.06679071791798619
1431284792,545020300,2023:2:4:7:23:22,3,11.3832034,47.3122999,2331386,-7,-7,-65,10,33142064,0.00016,11,924194567,13.57,13.61,1,-1,0,2023:2:4:7:23:22:300,2023-02-04 07:23:22.300,2331.386,0.06574952471311105
1431387434,545020400,2023:2:4:7:23:22,3,11.3832034,47.3123003,2331404,23,5,-62,24,33142064,0.00016,11,924194567,13.57,13.61,0,-1,0,2023:2:4:7:23:22:400,2023-02-04 07:23:22.400,2331.404,0.06631741852635702
1431482658,545020500,2023:2:4:7:23:22,3,11.3832032,47.3123006,2331417,-16,-43,-57,46,33142064,0.00016,11,924194567,13.57,13.61,0,-1,0,2023:2:4:7:23:22:500,2023-02-04 07:23:22.500,2331.417,0.07317103251970686
1431588548,545020600,2023:2:4:7:23:22,3,11.383203,47.3123013,2331477,33,-26,-46,42,33142064,0.00016,11,924194567,13.57,13.61,0,-1,0,2023:2:4:7:23:22:600,2023-02-04 07:23:22.600,2331.477,0.06229767250869008
1431685245,545020700,2023:2:4:7:23:22,3,11.383203,47.3123019,2331557,28,0,-50,28,33142064,0.00016,11,924194567,13.57,13.61,0,-1,0,2023:2:4:7:23:22:700,2023-02-04 07:23:22.700,2331.557,0.05730619512757761
1431787875,545020800,2023:2:4:7:23:22,3,11.383203,47.3123023,2331635,-45,5,-54,45,33142064,0.00016,11,924194567,13.57,13.61,0,-1,0,2023:2:4:7:23:22:800,2023-02-04 07:23:22.800,2331.635,0.07046985170979148
1431886426,545020900,2023:2:4:7:23:22,3,11.383203,47.3123029,2331713,24,40,-58,46,33142064,0.00016,11,924194567,13.57,13.61,0,-1,0,2023:2:4:7:23:22:900,2023-02-04 07:23:22.900,2331.713,0.07443117626371358
1431988009,545021000,2023:2:4:7:23:23,3,11.3832029,47.3123035,2331748,29,-3,-51,29,33142064,0.00016,11,924260103,13.67,13.79,0,-1,0,2023:2:4:7:23:23:0,2023-02-04 07:23:23.000,2331.748,0.05874521257089806
1432085144,545021100,2023:2:4:7:23:23,3,11.3832025,47.3123039,2331726,16,-84,-29,85,33142064,0.000171,10,924260103,13.67,13.79,0,-1,0,2023:2:4:7:23:23:100,2023-02-04 07:23:23.100,2331.726,0.09029396436085858
1432184105,545021200,2023:2:4:7:23:23,3,11.3832027,47.3123043,2331781,13,22,-31,26,33142064,0.000171,10,924260103,13.67,13.79,0,-1,0,2023:2:4:7:23:23:200,2023-02-04 07:23:23.200,2331.781,0.04017461885320133
1432286304,545021300,2023:2:4:7:23:23,3,11.3832027,47.3123046,2331903,20,-18,-53,27,33142064,0.000171,10,924260103,13.67,13.79,0,-1,0,2023:2:4:7:23:23:300,2023-02-04 07:23:23.300,2331.903,0.05943904440685432
1432384878,545021400,2023:2:4:7:23:23,3,11.3832025,47.3123049,2331841,15,-2,-19,15,33142064,0.000171,10,924260103,13.67,13.79,1,-1,0,2023:2:4:7:23:23:400,2023-02-04 07:23:23.400,2331.841,0.02428991560298224
1432487093,545021500,2023:2:4:7:23:23,3,11.3832025,47.3123051,2331891,-19,-44,-24,48,33142064,0.000171,10,924260103,13.67,13.79,1,-1,0,2023:2:4:7:23:23:500,2023-02-04 07:23:23.500,2331.891,0.05360037313302959
1432584224,545021600,2023:2:4:7:23:23,3,11.3832024,47.3123052,2331855,-10,-14,-6,17,33142064,0.000171,10,924260103,13.67,13.79,1,-1,0,2023:2:4:7:23:23:600,2023-02-04 07:23:23.600,2331.855,0.0182208671582886
1432684972,545021700,2023:2:4:7:23:23,3,11.3832025,47.3123053,2331915,-40,2,-22,40,33142064,0.000171,10,924260103,13.67,13.79,1,-1,0,2023:2:4:7:23:23:700,2023-02-04 07:23:23.700,2331.915,0.04569463863518345
