#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
1912134125,545513800,2023:2:4:7:31:35,3,11.3832302,47.3121692,2315376,33,14,47,36,14542553,0.018000000000000002,11,925048583,11.35,3.63,0,-1,0,2023:2:4:7:31:35:800,2023-02-04 07:31:35.800,2315.376,0.0591100668245266
1912236423,545513900,2023:2:4:7:31:35,3,11.3832303,47.3121692,2315364,39,40,50,56,14542553,0.0151,12,925048583,11.35,3.63,1,-1,0,2023:2:4:7:31:35:900,2023-02-04 07:31:35.900,2315.364,0.07497332859090625
1912335932,545514000,2023:2:4:7:31:36,3,11.3832302,47.3121689,2315405,-4,-2,39,5,14542553,0.0151,12,925114119,11.35,3.63,1,-1,0,2023:2:4:7:31:36:0,2023-02-04 07:31:36.000,2315.405,0.03925557285278104
1912438134,545514100,2023:2:4:7:31:36,3,11.3832302,47.312169,2315377,41,21,51,46,14542553,0.0151,12,925114119,11.35,3.63,1,-1,0,2023:2:4:7:31:36:100,2023-02-04 07:31:36.100,2315.377,0.06872408602520662
1912534830,545514200,2023:2:4:7:31:36,3,11.38323,47.3121688,2315427,5,-12,33,13,14542553,0.0151,12,925114119,11.35,3.63,1,-1,0,2023:2:4:7:31:36:200,2023-02-04 07:31:36.200,2315.427,0.0354682957019364
1912635209,545514300,2023:2:4:7:31:36,3,11.38323,47.3121689,2315396,18,29,40,34,14542553,0.0151,12,925114119,11.35,3.63,1,-1,0,2023:2:4:7:31:36:300,2023-02-04 07:31:36.300,2315.396,0.05258326730053963
1912735407,545514400,2023:2:4:7:31:36,3,11.38323,47.3121689,2315386,77,18,46,79,14542553,0.0151,12,925114119,11.43,3.41,1,-1,0,2023:2:4:7:31:36:400,2023-02-04 07:31:36.400,2315.386,0.09148223871331528
1912837607,545514500,2023:2:4:7:31:36,3,11.3832299,47.3121687,2315411,48,10,38,49,14542553,0.0151,12,925114119,11.43,3.41,1,-1,0,2023:2:4:7:31:36:500,2023-02-04 07:31:36.500,2315.411,0.06203224967708329
1912936139,545514600,2023:2:4:7:31:36,3,11.3832299,47.3121687,2315371,-2,36,48,36,14542553,0.0151,12,925114119,11.43,3.41,1,-1,0,2023:2:4:7:31:36:600,2023-02-04 07:31:36.600,2315.371,0.06003332407921454
1913036506,545514700,2023:2:4:7:31:36,3,11.3832297,47.3121686,2315390,-7,-49,32,49,14542553,0.0204,10,925114119,11.43,3.41,1,-1,0,2023:2:4:7:31:36:700,2023-02-04 07:31:36.700,2315.39,0.0589406481131655
1913135579,545514800,2023:2:4:7:31:36,3,11.3832297,47.3121688,2315339,23,-8,40,24,14542553,0.017,11,925114119,11.43,3.41,1,-1,0,2023:2:4:7:31:36:800,2023-02-04 07:31:36.800,2315.339,0.046829477895872385
1913237821,545514900,2023:2:4:7:31:36,3,11.3832295,47.3121687,2315332,8,-26,37,27,14542553,0.017,11,925114119,11.43,3.41,0,-1,0,2023:2:4:7:31:36:900,2023-02-04 07:31:36.900,2315.332,0.045923850012820136
1913336384,545515000,2023:2:4:7:31:37,3,11.3832294,47.3121687,2315347,96,-16,36,97,14542553,0.017,11,925179655,11.43,3.41,0,-1,0,2023:2:4:7:31:37:0,2023-02-04 07:31:37.000,2315.347,0.10376897416858277
1913438594,545515100,2023:2:4:7:31:37,3,11.3832295,47.3121685,2315327,24,55,43,60,14542553,0.017,11,925179655,11.43,3.41,0,-1,0,2023:2:4:7:31:37:100,2023-02-04 07:31:37.100,2315.327,0.073824115301167
1913537082,545515200,2023:2:4:7:31:37,3,11.3832293,47.3121685,2315320,-5,7,43,9,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:200,2023-02-04 07:31:37.200,2315.32,0.043852023898561396
1913639294,545515300,2023:2:4:7:31:37,3,11.383229,47.3121685,2315308,30,-48,39,57,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:300,2023-02-04 07:31:37.300,2315.308,0.0687386354243376
1913736008,545515400,2023:2:4:7:31:37,3,11.383229,47.3121686,2315293,86,-11,43,87,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:400,2023-02-04 07:31:37.400,2315.293,0.09677809669548165
1913838198,545515500,2023:2:4:7:31:37,3,11.383229,47.3121684,2315302,29,44,39,53,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:500,2023-02-04 07:31:37.500,2315.302,0.06555913361233505
1913935575,545515600,2023:2:4:7:31:37,3,11.3832288,47.3121685,2315255,14,-10,53,17,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:600,2023-02-04 07:31:37.600,2315.255,0.05572252686302013
1914039672,545515700,2023:2:4:7:31:37,3,11.3832288,47.3121687,2315220,92,21,58,95,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:700,2023-02-04 07:31:37.700,2315.22,0.11076551810017411
1914136380,545515800,2023:2:4:7:31:37,3,11.3832288,47.3121684,2315225,-36,43,51,56,14542553,0.0151,12,925179655,11.43,3.63,0,-1,0,2023:2:4:7:31:37:800,2023-02-04 07:31:37.800,2315.225,0.0758023746329889
1914238012,545515900,2023:2:4:7:31:37,3,11.3832287,47.3121684,2315257,48,10,43,49,14542553,0.0151,12,925179655,11.41,3.79,1,-1,0,2023:2:4:7:31:37:900,2023-02-04 07:31:37.900,2315.257,0.06521502894272148
1914335454,545516000,2023:2:4:7:31:38,3,11.3832284,47.3121682,2315272,7,-76,40,76,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:0,2023-02-04 07:31:38.000,2315.272,0.08616843969807043
1914437657,545516100,2023:2:4:7:31:38,3,11.3832285,47.312168,2315306,-9,23,29,24,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:100,2023-02-04 07:31:38.100,2315.306,0.03809199390948182
1914536182,545516200,2023:2:4:7:31:38,3,11.3832286,47.3121681,2315260,-4,39,41,40,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:200,2023-02-04 07:31:38.200,2315.26,0.05672741841473134
1914638382,545516300,2023:2:4:7:31:38,3,11.3832286,47.3121679,2315263,-40,27,40,48,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:300,2023-02-04 07:31:38.300,2315.263,0.06268173577685927
1914736082,545516400,2023:2:4:7:31:38,3,11.3832286,47.3121677,2315303,11,46,35,47,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:400,2023-02-04 07:31:38.400,2315.303,0.058838762733422596
1914838270,545516500,2023:2:4:7:31:38,3,11.3832284,47.3121677,2315310,2,-34,22,34,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:500,2023-02-04 07:31:38.500,2315.31,0.04054626986542659
1914936857,545516600,2023:2:4:7:31:38,3,11.3832285,47.3121676,2315305,20,15,27,25,14542553,0.0151,12,925245191,11.41,3.79,1,-1,0,2023:2:4:7:31:38:600,2023-02-04 07:31:38.600,2315.305,0.0367967389859482
1915038423,545516700,2023:2:4:7:31:38,3,11.3832285,47.3121676,2315296,14,1,28,14,14542553,0.0151,12,925245191,11.39,3.75,1,-1,0,2023:2:4:7:31:38:700,2023-02-04 07:31:38.700,2315.296,0.031320919526731654
1915136975,545516800,2023:2:4:7:31:38,3,11.3832285,47.3121675,2315271,5,16,39,17,14542553,0.0151,12,925245191,11.39,3.75,1,-1,0,2023:2:4:7:31:38:800,2023-02-04 07:31:38.800,2315.271,0.042449970553582246
1915235649,545516900,2023:2:4:7:31:38,3,11.3832284,47.3121675,2315276,62,-7,37,63,14542553,0.0151,12,925245191,11.39,3.75,0,0,1915235474,2023:2:4:7:31:38:900,2023-02-04 07:31:38.900,2315.276,0.07253964433328854
1915336040,545517000,2023:2:4:7:31:39,3,11.3832284,47.3121674,2315281,19,-10,32,21,14542553,0.0151,12,925310727,11.39,3.75,0,-1,0,2023:2:4:7:31:39:0,2023-02-04 07:31:39.000,2315.281,0.03853569773599539
1915438258,545517100,2023:2:4:7:31:39,3,11.3832283,47.3121673,2315261,-6,-33,37,34,14542553,0.0151,12,925310727,11.39,3.75,0,-1,0,2023:2:4:7:31:39:100,2023-02-04 07:31:39.100,2315.261,0.04993996395673509
1915536810,545517200,2023:2:4:7:31:39,3,11.3832283,47.3121672,2315284,16,14,29,21,14542553,0.0151,12,925310727,11.39,3.75,0,-1,0,2023:2:4:7:31:39:200,2023-02-04 07:31:39.200,2315.284,0.03595830919273041
1915637344,545517300,2023:2:4:7:31:39,3,11.3832284,47.3121672,2315263,50,13,35,51,14542553,0.0151,12,925310727,11.39,3.75,0,-1,0,2023:2:4:7:31:39:300,2023-02-04 07:31:39.300,2315.263,0.06240192304729079
1915735264,545517400,2023:2:4:7:31:39,3,11.3832284,47.312167,2315290,7,24,21,26,14542553,0.0151,12,925310727,11.41,3.59,0,-1,0,2023:2:4:7:31:39:400,2023-02-04 07:31:39.400,2315.29,0.03264965543462902
1915837494,545517500,2023:2:4:7:31:39,3,11.3832284,47.3121667,2315304,-25,12,20,28,14542553,0.0151,12,925310727,11.41,3.59,0,-1,0,2023:2:4:7:31:39:500,2023-02-04 07:31:39.500,2315.304,0.03419064199455752
1915936047,545517600,2023:2:4:7:31:39,3,11.3832283,47.3121665,2315305,-24,-3,23,24,14542553,0.018000000000000002,11,925310727,11.41,3.59,0,-1,0,2023:2:4:7:31:39:600,2023-02-04 07:31:39.600,2315.305,0.03337663853655727
1916038432,545517700,2023:2:4:7:31:39,3,11.3832284,47.3121666,2315276,0,31,28,31,14542553,0.0151,12,925310727,11.41,3.59,0,-1,0,2023:2:4:7:31:39:700,2023-02-04 07:31:39.700,2315.276,0.041773197148410844
1916135129,545517800,2023:2:4:7:31:39,3,11.3832283,47.3121666,2315280,49,-23,22,54,14542553,0.0151,12,925310727,11.41,3.59,0,-1,0,2023:2:4:7:31:39:800,2023-02-04 07:31:39.800,2315.28,0.05842944463196617
1916239184,545517900,2023:2:4:7:31:39,3,11.3832284,47.3121667,2315212,29,15,43,32,14542553,0.0151,12,925310727,11.41,3.59,1,-1,0,2023:2:4:7:31:39:900,2023-02-04 07:31:39.900,2315.212,0.05399073994677236
1916335883,545518000,2023:2:4:7:31:40,3,11.3832285,47.3121664,2315223,-7,22,40,23,14542553,0.0151,12,925376263,11.41,3.59,1,-1,0,2023:2:4:7:31:40:0,2023-02-04 07:31:40.000,2315.223,0.04618441295502196
1916436528,545518100,2023:2:4:7:31:40,3,11.3832284,47.3121664,2315216,64,-23,43,68,14542553,0.0151,12,925376263,11.41,3.59,1,-1,0,2023:2:4:7:31:40:100,2023-02-04 07:31:40.100,2315.216,0.08046117075956576
1916534448,545518200,2023:2:4:7:31:40,3,11.3832284,47.3121664,2315216,49,-12,36,50,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:200,2023-02-04 07:31:40.200,2315.216,0.061975801729384675
1916638485,545518300,2023:2:4:7:31:40,3,11.3832283,47.3121664,2315201,21,-27,38,34,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:300,2023-02-04 07:31:40.300,2315.201,0.051127292124656866
1916737075,545518400,2023:2:4:7:31:40,3,11.3832285,47.3121663,2315171,-16,43,46,46,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:400,2023-02-04 07:31:40.400,2315.171,0.06496922348312315
1916835938,545518500,2023:2:4:7:31:40,3,11.3832284,47.3121662,2315155,-4,-30,47,30,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:500,2023-02-04 07:31:40.500,2315.155,0.05590169943749474
1916936309,545518600,2023:2:4:7:31:40,3,11.3832283,47.3121663,2315141,25,-60,41,65,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:600,2023-02-04 07:31:40.600,2315.141,0.0768505042273634
1917036692,545518700,2023:2:4:7:31:40,3,11.3832283,47.3121664,2315104,5,-39,48,39,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:700,2023-02-04 07:31:40.700,2315.104,0.062048368229954284
1917137074,545518800,2023:2:4:7:31:40,3,11.3832283,47.3121663,2315089,-12,-31,44,33,14542553,0.0151,12,925376263,11.43,3.75,1,-1,0,2023:2:4:7:31:40:800,2023-02-04 07:31:40.800,2315.089,0.05514526271584894
1917237223,545518900,2023:2:4:7:31:40,3,11.3832283,47.3121663,2315088,25,-18,39,30,14542553,0.0151,12,925376263,11.33,3.89,1,-1,0,2023:2:4:7:31:40:900,2023-02-04 07:31:40.900,2315.088,0.049699094559156706
1917337609,545519000,2023:2:4:7:31:41,3,11.3832284,47.3121662,2315050,14,15,51,21,14542553,0.0151,12,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:0,2023-02-04 07:31:41.000,2315.05,0.05497272050753901
1917437995,545519100,2023:2:4:7:31:41,3,11.3832284,47.312166,2315077,4,4,35,6,14542553,0.0151,12,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:100,2023-02-04 07:31:41.100,2315.077,0.03545419580247167
1917536526,545519200,2023:2:4:7:31:41,3,11.3832284,47.3121661,2315030,40,-11,47,41,14542553,0.0151,12,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:200,2023-02-04 07:31:41.200,2315.03,0.06268971207462992
1917635517,545519300,2023:2:4:7:31:41,3,11.3832284,47.312166,2315039,74,-28,44,79,14542553,0.017,11,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:300,2023-02-04 07:31:41.300,2315.039,0.0905317623820502
1917737729,545519400,2023:2:4:7:31:41,3,11.3832285,47.3121658,2315029,-43,1,43,43,14542553,0.017,11,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:400,2023-02-04 07:31:41.400,2315.029,0.060819404798139874
1917834432,545519500,2023:2:4:7:31:41,3,11.3832285,47.3121657,2315051,62,21,40,66,14542553,0.017,11,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:500,2023-02-04 07:31:41.500,2315.051,0.07671375365604266
1917938468,545519600,2023:2:4:7:31:41,3,11.3832285,47.3121655,2315023,-21,1,50,21,14542553,0.017,11,925441799,11.33,3.89,0,-1,0,2023:2:4:7:31:41:600,2023-02-04 07:31:41.600,2315.023,0.054240206489282475
1918037305,545519700,2023:2:4:7:31:41,3,11.3832287,47.3121654,2315052,77,54,36,94,14542553,0.0151,12,925441799,11.43,3.93,0,-1,0,2023:2:4:7:31:41:700,2023-02-04 07:31:41.700,2315.052,0.10070253224224304
1918169379,545519800,2023:2:4:7:31:41,3,11.3832286,47.3121653,2315027,25,3,49,25,14542553,0.0151,12,925441799,11.43,3.93,0,-1,0,2023:2:4:7:31:41:800,2023-02-04 07:31:41.800,2315.027,0.055090834083357285
1918236781,545519900,2023:2:4:7:31:41,3,11.3832287,47.312165,2315054,-66,6,29,66,14542553,0.0151,12,925441799,11.43,3.93,0,-1,0,2023:2:4:7:31:41:900,2023-02-04 07:31:41.900,2315.054,0.0723394774656273
1918339004,545520000,2023:2:4:7:31:42,3,11.3832287,47.3121651,2315035,39,-17,34,42,14542553,0.0151,12,925507335,11.43,3.93,1,-1,0,2023:2:4:7:31:42:0,2023-02-04 07:31:42.000,2315.035,0.054460995216760406
1918436249,545520100,2023:2:4:7:31:42,3,11.3832288,47.312165,2315045,43,10,37,44,14542553,0.017,11,925507335,11.43,3.93,1,-1,0,2023:2:4:7:31:42:100,2023-02-04 07:31:42.100,2315.045,0.05760208329565867
1918538824,545520200,2023:2:4:7:31:42,3,11.3832286,47.312165,2314986,17,-50,51,53,14542553,0.017,11,925507335,11.43,3.93,1,-1,0,2023:2:4:7:31:42:200,2023-02-04 07:31:42.200,2314.986,0.07341661937191062
1918637372,545520300,2023:2:4:7:31:42,3,11.3832287,47.312165,2314971,41,-11,50,42,14542553,0.017,11,925507335,11.43,3.93,1,-1,0,2023:2:4:7:31:42:300,2023-02-04 07:31:42.300,2314.971,0.06558963332722634
1918737098,545520400,2023:2:4:7:31:42,3,11.3832286,47.312165,2314982,101,-57,45,116,14542553,0.017,11,925507335,11.33,3.67,1,-1,0,2023:2:4:7:31:42:400,2023-02-04 07:31:42.400,2314.982,0.12439855304624729
1918836247,545520500,2023:2:4:7:31:42,3,11.3832286,47.3121649,2314925,48,-16,65,51,14542553,0.024100000000000003,9,925507335,11.33,3.67,1,-1,0,2023:2:4:7:31:42:500,2023-02-04 07:31:42.500,2314.925,0.08237111144084436
1918938443,545520600,2023:2:4:7:31:42,3,11.3832289,47.3121648,2314905,41,27,63,49,14542553,0.0151,12,925507335,11.33,3.67,1,-1,0,2023:2:4:7:31:42:600,2023-02-04 07:31:42.600,2314.905,0.07986864215698174
1919036973,545520700,2023:2:4:7:31:42,3,11.3832289,47.3121648,2314892,17,7,57,18,14542553,0.0151,12,925507335,11.33,3.67,1,-1,0,2023:2:4:7:31:42:700,2023-02-04 07:31:42.700,2314.892,0.05989156868875618
1919135904,545520800,2023:2:4:7:31:42,3,11.3832288,47.3121647,2314875,57,-52,60,77,14542553,0.0151,12,925507335,11.33,3.67,1,-1,0,2023:2:4:7:31:42:800,2023-02-04 07:31:42.800,2314.875,0.09773944955850733
1919236922,545520900,2023:2:4:7:31:42,3,11.3832287,47.3121646,2314860,7,-67,56,68,14542553,0.0151,12,925507335,11.33,3.67,1,-1,0,2023:2:4:7:31:42:900,2023-02-04 07:31:42.900,2314.86,0.08760136985230312
1919339142,545521000,2023:2:4:7:31:43,3,11.383229,47.3121646,2314814,23,41,63,47,14542553,0.0151,12,925572871,11.33,3.67,0,-1,0,2023:2:4:7:31:43:0,2023-02-04 07:31:43.000,2314.814,0.07860661549767933
1919437663,545521100,2023:2:4:7:31:43,3,11.383229,47.3121644,2314812,-25,20,56,32,14542553,0.0151,12,925572871,11.33,3.67,0,-1,0,2023:2:4:7:31:43:100,2023-02-04 07:31:43.100,2314.812,0.06450581369148056
1919539272,545521200,2023:2:4:7:31:43,3,11.3832291,47.3121646,2314758,87,13,72,88,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:200,2023-02-04 07:31:43.200,2314.758,0.11367497525840944
1919636925,545521300,2023:2:4:7:31:43,3,11.3832291,47.3121644,2314757,26,7,72,27,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:300,2023-02-04 07:31:43.300,2314.757,0.07687002016391045
1919737632,545521400,2023:2:4:7:31:43,3,11.3832291,47.3121641,2314804,48,-18,52,51,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:400,2023-02-04 07:31:43.400,2314.804,0.07302054505411473
1919838016,545521500,2023:2:4:7:31:43,3,11.3832293,47.3121641,2314762,-9,7,55,12,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:500,2023-02-04 07:31:43.500,2314.762,0.05616938667993447
1919940216,545521600,2023:2:4:7:31:43,3,11.3832295,47.3121641,2314750,36,34,54,50,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:600,2023-02-04 07:31:43.600,2314.75,0.0732666363360568
1920040641,545521700,2023:2:4:7:31:43,3,11.3832296,47.3121639,2314767,30,14,44,33,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:700,2023-02-04 07:31:43.700,2314.767,0.05506359959174482
1920139274,545521800,2023:2:4:7:31:43,3,11.3832298,47.3121639,2314717,-18,10,57,20,14542553,0.0151,12,925572871,11.43,3.59,0,-1,0,2023:2:4:7:31:43:800,2023-02-04 07:31:43.800,2314.717,0.06060528029800704
1920239013,545521900,2023:2:4:7:31:43,3,11.3832298,47.3121641,2314691,87,-32,56,93,14542553,0.0151,12,925572871,11.37,3.81,0,-1,0,2023:2:4:7:31:43:900,2023-02-04 07:31:43.900,2314.691,0.10830050784737807
1920339762,545522000,2023:2:4:7:31:44,3,11.38323,47.3121639,2314659,-18,31,57,36,14542553,0.0151,12,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:0,2023-02-04 07:31:44.000,2314.659,0.0673349834781297
1920436474,545522100,2023:2:4:7:31:44,3,11.3832303,47.3121637,2314665,-4,122,64,122,14542553,0.0163,11,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:100,2023-02-04 07:31:44.100,2314.665,0.13782597723216042
1920540681,545522200,2023:2:4:7:31:44,3,11.3832301,47.3121636,2314647,-30,-45,56,54,14542553,0.0151,12,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:200,2023-02-04 07:31:44.200,2314.647,0.07785242449660769
1920639225,545522300,2023:2:4:7:31:44,3,11.3832303,47.3121637,2314614,54,18,56,57,14542553,0.0151,12,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:300,2023-02-04 07:31:44.300,2314.614,0.07984985911070852
1920739581,545522400,2023:2:4:7:31:44,3,11.3832304,47.3121637,2314551,2,0,68,2,14542553,0.0151,12,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:400,2023-02-04 07:31:44.400,2314.551,0.06802940540677979
1920839934,545522500,2023:2:4:7:31:44,3,11.3832306,47.3121633,2314612,-11,27,48,29,14542553,0.0151,12,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:500,2023-02-04 07:31:44.500,2314.612,0.05616048432839589
1920939065,545522600,2023:2:4:7:31:44,3,11.3832307,47.3121632,2314584,4,13,51,13,14542553,0.0151,12,925638407,11.37,3.81,1,-1,0,2023:2:4:7:31:44:600,2023-02-04 07:31:44.600,2314.584,0.05278257288158658
1921040647,545522700,2023:2:4:7:31:44,3,11.3832308,47.3121633,2314561,69,3,52,69,14542553,0.0151,12,925638407,11.41,3.71,1,-1,0,2023:2:4:7:31:44:700,2023-02-04 07:31:44.700,2314.561,0.08645229898620395
1921137342,545522800,2023:2:4:7:31:44,3,11.3832309,47.3121626,2314615,-94,22,42,97,14542553,0.0151,12,925638407,11.41,3.71,1,-1,0,2023:2:4:7:31:44:800,2023-02-04 07:31:44.800,2314.615,0.10528057750601486
1921237700,545522900,2023:2:4:7:31:44,3,11.3832309,47.3121628,2314573,42,-48,51,64,14542553,0.0151,12,925638407,11.41,3.71,1,-1,0,2023:2:4:7:31:44:900,2023-02-04 07:31:44.900,2314.573,0.0816639455328972
1921336529,545523000,2023:2:4:7:31:45,3,11.3832312,47.3121628,2314517,-4,9,65,10,14542553,0.0151,12,925703943,11.41,3.71,0,-1,0,2023:2:4:7:31:45:0,2023-02-04 07:31:45.000,2314.517,0.06574191965557441
