#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
3830365007,287240000,2023:3:15:7:47:2,3,11.3832581,47.3120461,2295416,-45,30,-11,55,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:0,2023-03-15 07:47:02.000,2295.416,0.05519057890618651
3830465731,287240100,2023:3:15:7:47:2,3,11.3832586,47.3120464,2295343,-13,53,-6,54,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:100,2023-03-15 07:47:02.100,2295.343,0.05489990892524322
3830564603,287240200,2023:3:15:7:47:2,3,11.3832588,47.3120466,2295325,51,16,-9,53,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:200,2023-03-15 07:47:02.200,2295.325,0.05420332093147061
3830664956,287240300,2023:3:15:7:47:2,3,11.3832585,47.3120464,2295331,10,-14,-6,18,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:300,2023-03-15 07:47:02.300,2295.331,0.0182208671582886
3830765325,287240400,2023:3:15:7:47:2,3,11.3832585,47.3120464,2295308,-21,-21,-2,29,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:400,2023-03-15 07:47:02.400,2295.308,0.029765752132274434
3830863888,287240500,2023:3:15:7:47:2,3,11.383259,47.3120466,2295259,-3,18,-2,18,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:500,2023-03-15 07:47:02.500,2295.259,0.018357559750685818
3830966506,287240600,2023:3:15:7:47:2,3,11.3832588,47.3120465,2295255,-18,-26,0,32,3989939,0.0453,8,922889991,9.57,3.11,0,-1,0,2023:3:15:7:47:2:600,2023-03-15 07:47:02.600,2295.255,0.03162277660168379
3831064827,287240700,2023:3:15:7:47:2,3,11.3832593,47.3120467,2295207,38,42,4,57,3989939,0.0453,8,922889991,9.55,2.89,1,-1,0,2023:3:15:7:47:2:700,2023-03-15 07:47:02.700,2295.207,0.05678027826631356
3831167008,287240800,2023:3:15:7:47:2,3,11.3832594,47.3120466,2295200,-8,58,4,58,3989939,0.0453,8,922889991,9.55,2.89,1,-1,0,2023:3:15:7:47:2:800,2023-03-15 07:47:02.800,2295.2,0.05868560300448484
3831265533,287240900,2023:3:15:7:47:2,3,11.3832594,47.3120466,2295185,22,26,10,34,3989939,0.0453,8,922889991,9.55,2.89,1,-1,0,2023:3:15:7:47:2:900,2023-03-15 07:47:02.900,2295.185,0.0354964786985977
3831366474,287241000,2023:3:15:7:47:3,3,11.3832592,47.3120465,2295197,28,-10,7,30,3989939,0.0453,8,922955527,9.55,2.89,1,-1,0,2023:3:15:7:47:3:0,2023-03-15 07:47:03.000,2295.197,0.03054504869860253
3831466840,287241100,2023:3:15:7:47:3,3,11.3832593,47.3120464,2295213,25,28,6,37,3989939,0.0453,8,922955527,9.55,2.89,1,-1,0,2023:3:15:7:47:3:100,2023-03-15 07:47:03.100,2295.213,0.03801315561749643
3831567192,287241200,2023:3:15:7:47:3,3,11.3832594,47.3120463,2295166,-16,41,17,43,3989939,0.0453,8,922955527,9.55,2.89,1,-1,0,2023:3:15:7:47:3:200,2023-03-15 07:47:03.200,2295.166,0.0471805044483418
3831667897,287241300,2023:3:15:7:47:3,3,11.3832592,47.3120461,2295226,-27,-3,4,27,3989939,0.0453,8,922955527,9.55,2.89,1,-1,0,2023:3:15:7:47:3:300,2023-03-15 07:47:03.300,2295.226,0.02745906043549196
3831764959,287241400,2023:3:15:7:47:3,3,11.3832594,47.312046,2295223,-19,14,0,23,3989939,0.0453,8,922955527,9.55,2.55,1,-1,0,2023:3:15:7:47:3:400,2023-03-15 07:47:03.400,2295.223,0.023600847442411893
3831867152,287241500,2023:3:15:7:47:3,3,11.3832596,47.3120461,2295184,28,12,7,31,3989939,0.0453,8,922955527,9.55,2.55,1,-1,0,2023:3:15:7:47:3:500,2023-03-15 07:47:03.500,2295.184,0.03125699921617557
3831965704,287241600,2023:3:15:7:47:3,3,11.3832593,47.3120459,2295211,15,-26,6,30,3989939,0.0453,8,922955527,9.55,2.55,1,-1,0,2023:3:15:7:47:3:600,2023-03-15 07:47:03.600,2295.211,0.030610455730027932
3832067926,287241700,2023:3:15:7:47:3,3,11.3832597,47.3120463,2295105,45,-11,19,46,3989939,0.0453,8,922955527,9.55,2.55,0,-1,0,2023:3:15:7:47:3:700,2023-03-15 07:47:03.700,2295.105,0.05006995106848018
3832162792,287241800,2023:3:15:7:47:3,3,11.3832602,47.3120463,2295078,-30,35,15,46,3989939,0.0453,8,922955527,9.55,2.55,0,-1,0,2023:3:15:7:47:3:800,2023-03-15 07:47:03.800,2295.078,0.04847679857416329
3832267353,287241900,2023:3:15:7:47:3,3,11.3832606,47.3120463,2295045,-1,75,16,75,3989939,0.0453,8,922955527,9.55,2.55,0,-1,0,2023:3:15:7:47:3:900,2023-03-15 07:47:03.900,2295.045,0.07669419795525605
3832367722,287242000,2023:3:15:7:47:4,3,11.383261,47.3120466,2294970,45,87,26,98,3989939,0.0453,8,923021063,9.55,2.55,0,-1,0,2023:3:15:7:47:4:0,2023-03-15 07:47:04.000,2294.97,0.10134100848126586
3832467590,287242100,2023:3:15:7:47:4,3,11.3832614,47.3120468,2294886,56,99,38,114,3989939,0.0453,8,923021063,9.55,2.55,0,-1,0,2023:3:15:7:47:4:100,2023-03-15 07:47:04.100,2294.886,0.1199208072020865
3832567338,287242200,2023:3:15:7:47:4,3,11.3832616,47.3120467,2294879,-3,103,39,103,3989939,0.0453,8,923021063,9.53,3.03,0,-1,0,2023:3:15:7:47:4:200,2023-03-15 07:47:04.200,2294.879,0.11017713011328621
3832666210,287242300,2023:3:15:7:47:4,3,11.3832615,47.3120465,2294912,11,36,29,38,3989939,0.0453,8,923021063,9.53,3.03,0,-1,0,2023:3:15:7:47:4:300,2023-03-15 07:47:04.300,2294.912,0.04751841748206689
3832766570,287242400,2023:3:15:7:47:4,3,11.3832613,47.3120465,2294895,15,7,35,17,3989939,0.0453,8,923021063,9.53,3.03,0,-1,0,2023:3:15:7:47:4:400,2023-03-15 07:47:04.400,2294.895,0.03871692136521188
3832865491,287242500,2023:3:15:7:47:4,3,11.3832615,47.3120463,2294878,-31,11,35,33,3989939,0.0453,8,923021063,9.53,3.03,0,-1,0,2023:3:15:7:47:4:500,2023-03-15 07:47:04.500,2294.878,0.04803123983409131
3832967699,287242600,2023:3:15:7:47:4,3,11.3832618,47.3120463,2294885,12,56,28,57,3989939,0.0453,8,923021063,9.53,3.03,0,-1,0,2023:3:15:7:47:4:600,2023-03-15 07:47:04.600,2294.885,0.06374950980203692
3833066667,287242700,2023:3:15:7:47:4,3,11.3832622,47.3120465,2294818,34,35,33,48,3989939,0.0453,8,923021063,9.53,3.03,1,-1,0,2023:3:15:7:47:4:700,2023-03-15 07:47:04.700,2294.818,0.05890670590009257
3833167017,287242800,2023:3:15:7:47:4,3,11.3832627,47.3120469,2294682,21,13,50,25,3989939,0.0453,8,923021063,9.53,3.03,1,-1,0,2023:3:15:7:47:4:800,2023-03-15 07:47:04.800,2294.682,0.05576737397439475
3833268576,287242900,2023:3:15:7:47:4,3,11.3832631,47.3120469,2294656,32,86,52,92,3989939,0.0453,8,923021063,9.53,2.77,1,-1,0,2023:3:15:7:47:4:900,2023-03-15 07:47:04.900,2294.656,0.10547037498748167
3833367097,287243000,2023:3:15:7:47:5,3,11.3832633,47.312047,2294629,45,47,51,65,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:0,2023-03-15 07:47:05.000,2294.629,0.08267405880927825
3833466554,287243100,2023:3:15:7:47:5,3,11.3832631,47.3120469,2294625,-12,-5,49,13,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:100,2023-03-15 07:47:05.100,2294.625,0.0506951674225463
3833566916,287243200,2023:3:15:7:47:5,3,11.3832632,47.3120469,2294615,27,20,48,34,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:200,2023-03-15 07:47:05.200,2294.615,0.05859180830116101
3833667260,287243300,2023:3:15:7:47:5,3,11.3832635,47.312047,2294562,-2,39,53,39,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:300,2023-03-15 07:47:05.300,2294.562,0.06583312236253117
3833765839,287243400,2023:3:15:7:47:5,3,11.3832643,47.3120474,2294453,47,37,61,59,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:400,2023-03-15 07:47:05.400,2294.453,0.08543418519538885
3833867072,287243500,2023:3:15:7:47:5,3,11.3832648,47.3120475,2294393,-6,45,63,46,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:500,2023-03-15 07:47:05.500,2294.393,0.07765307463326872
3833967439,287243600,2023:3:15:7:47:5,3,11.3832653,47.3120477,2294323,50,78,70,92,3989939,0.0453,8,923086599,9.53,2.77,1,-1,0,2023:3:15:7:47:5:600,2023-03-15 07:47:05.600,2294.323,0.11612062693595829
3834067543,287243700,2023:3:15:7:47:5,3,11.3832653,47.3120477,2294322,46,52,67,70,3989939,0.0453,8,923086599,9.51,2.85,0,-1,0,2023:3:15:7:47:5:700,2023-03-15 07:47:05.700,2294.322,0.09648315915225829
3834166057,287243800,2023:3:15:7:47:5,3,11.3832649,47.3120474,2294369,-10,-10,58,14,3989939,0.0453,8,923086599,9.51,2.85,0,-1,0,2023:3:15:7:47:5:800,2023-03-15 07:47:05.800,2294.369,0.0596992462263972
3834268251,287243900,2023:3:15:7:47:5,3,11.3832653,47.3120477,2294308,50,17,62,53,3989939,0.0453,8,923086599,9.51,2.85,0,-1,0,2023:3:15:7:47:5:900,2023-03-15 07:47:05.900,2294.308,0.08144323176298937
3834366905,287244000,2023:3:15:7:47:6,3,11.3832657,47.3120478,2294247,29,37,69,47,3989939,0.0453,8,923152135,9.51,2.85,0,-1,0,2023:3:15:7:47:6:0,2023-03-15 07:47:06.000,2294.247,0.08349251463454672
3834469094,287244100,2023:3:15:7:47:6,3,11.3832662,47.3120479,2294199,12,62,72,63,3989939,0.0453,8,923152135,9.51,2.85,0,-1,0,2023:3:15:7:47:6:100,2023-03-15 07:47:06.100,2294.199,0.09577055915050303
3834567625,287244200,2023:3:15:7:47:6,3,11.3832668,47.3120482,2294138,69,90,75,113,3989939,0.0453,8,923152135,9.51,2.85,0,-1,0,2023:3:15:7:47:6:200,2023-03-15 07:47:06.200,2294.138,0.13596323032349591
3834668383,287244300,2023:3:15:7:47:6,3,11.3832669,47.3120481,2294132,7,69,75,69,3989939,0.0453,8,923152135,9.51,2.85,0,-1,0,2023:3:15:7:47:6:300,2023-03-15 07:47:06.300,2294.132,0.1021518477561713
3834764742,287244400,2023:3:15:7:47:6,3,11.3832671,47.3120484,2294066,63,34,83,72,3989939,0.0453,8,923152135,9.55,2.69,0,-1,0,2023:3:15:7:47:6:400,2023-03-15 07:47:06.400,2294.066,0.10960839383915814
3834866914,287244500,2023:3:15:7:47:6,3,11.3832676,47.3120484,2294030,55,98,85,112,3989939,0.0453,8,923152135,9.55,2.69,0,-1,0,2023:3:15:7:47:6:500,2023-03-15 07:47:06.500,2294.03,0.14090422278980855
3834967294,287244600,2023:3:15:7:47:6,3,11.3832679,47.3120486,2293961,33,38,88,50,3989939,0.0453,8,923152135,9.55,2.69,0,-1,0,2023:3:15:7:47:6:600,2023-03-15 07:47:06.600,2293.961,0.1013755394560246
3835067675,287244700,2023:3:15:7:47:6,3,11.3832685,47.3120488,2293897,6,69,92,69,3989939,0.0453,8,923152135,9.55,2.69,1,-1,0,2023:3:15:7:47:6:700,2023-03-15 07:47:06.700,2293.897,0.11515641536623132
3835166616,287244800,2023:3:15:7:47:6,3,11.3832686,47.3120488,2293914,66,101,86,121,3989939,0.0453,8,923152135,9.55,2.69,1,-1,0,2023:3:15:7:47:6:800,2023-03-15 07:47:06.800,2293.914,0.14816544806398016
3835269181,287244900,2023:3:15:7:47:6,3,11.3832687,47.312049,2293843,64,39,94,75,3989939,0.0453,8,923152135,9.55,2.69,1,-1,0,2023:3:15:7:47:6:900,2023-03-15 07:47:06.900,2293.843,0.12022063050907694
3835365862,287245000,2023:3:15:7:47:7,3,11.3832692,47.3120491,2293792,4,46,94,47,3989939,0.0453,8,923217671,9.55,2.69,1,-1,0,2023:3:15:7:47:7:0,2023-03-15 07:47:07.000,2293.792,0.10472821969268838
3835468040,287245100,2023:3:15:7:47:7,3,11.3832695,47.3120493,2293746,31,13,95,34,3989939,0.0453,8,923217671,9.55,2.69,1,-1,0,2023:3:15:7:47:7:100,2023-03-15 07:47:07.100,2293.746,0.10077201992616801
3835566558,287245200,2023:3:15:7:47:7,3,11.3832697,47.3120494,2293724,42,18,94,46,3989939,0.0453,8,923217671,9.55,2.95,1,-1,0,2023:3:15:7:47:7:200,2023-03-15 07:47:07.200,2293.724,0.10451794104363135
3835665070,287245300,2023:3:15:7:47:7,3,11.3832699,47.3120494,2293741,57,45,83,73,3989939,0.0453,8,923217671,9.55,2.95,1,-1,0,2023:3:15:7:47:7:300,2023-03-15 07:47:07.300,2293.741,0.11028599185753375
3835765421,287245400,2023:3:15:7:47:7,3,11.3832697,47.3120492,2293724,-3,22,90,23,3989939,0.0453,8,923217671,9.55,2.95,1,-1,0,2023:3:15:7:47:7:400,2023-03-15 07:47:07.400,2293.724,0.09269843580125826
3835866131,287245500,2023:3:15:7:47:7,3,11.3832694,47.3120491,2293764,1,-5,80,5,3989939,0.0453,8,923217671,9.55,2.95,1,-1,0,2023:3:15:7:47:7:500,2023-03-15 07:47:07.500,2293.764,0.08016233529532432
3835967273,287245600,2023:3:15:7:47:7,3,11.3832695,47.3120491,2293741,11,39,84,41,3989939,0.0453,8,923217671,9.55,2.95,1,-1,0,2023:3:15:7:47:7:600,2023-03-15 07:47:07.600,2293.741,0.09326306878931231
3836063980,287245700,2023:3:15:7:47:7,3,11.3832694,47.312049,2293751,-2,-3,76,4,3989939,0.0453,8,923217671,9.55,2.95,0,-1,0,2023:3:15:7:47:7:700,2023-03-15 07:47:07.700,2293.751,0.07608547824650903
3836166167,287245800,2023:3:15:7:47:7,3,11.3832697,47.3120491,2293704,-33,-11,77,35,3989939,0.0453,8,923217671,9.55,2.95,0,-1,0,2023:3:15:7:47:7:800,2023-03-15 07:47:07.800,2293.704,0.08449260322655469
3836267769,287245900,2023:3:15:7:47:7,3,11.38327,47.3120493,2293659,48,1,79,48,3989939,0.0453,8,923217671,9.55,3.15,0,-1,0,2023:3:15:7:47:7:900,2023-03-15 07:47:07.900,2293.659,0.09244457799135652
3836366290,287246000,2023:3:15:7:47:8,3,11.3832697,47.312049,2293685,-18,109,85,110,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:0,2023-03-15 07:47:08.000,2293.685,0.13939153489362258
3836467165,287246100,2023:3:15:7:47:8,3,11.3832699,47.3120491,2293684,59,115,81,130,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:100,2023-03-15 07:47:08.100,2293.684,0.1525352418295523
3836567519,287246200,2023:3:15:7:47:8,3,11.38327,47.3120491,2293619,-4,49,90,49,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:200,2023-03-15 07:47:08.200,2293.619,0.10255242561733974
3836667901,287246300,2023:3:15:7:47:8,3,11.3832705,47.3120494,2293590,65,-2,82,65,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:300,2023-03-15 07:47:08.300,2293.59,0.10465658125507445
3836768254,287246400,2023:3:15:7:47:8,3,11.3832712,47.3120495,2293536,35,74,86,82,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:400,2023-03-15 07:47:08.400,2293.536,0.11873078791956196
3836867016,287246500,2023:3:15:7:47:8,3,11.3832714,47.3120498,2293464,36,6,91,36,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:500,2023-03-15 07:47:08.500,2293.464,0.09804590761474953
3836969213,287246600,2023:3:15:7:47:8,3,11.3832715,47.3120497,2293471,7,50,90,51,3989939,0.0453,8,923283207,9.55,3.15,0,-1,0,2023:3:15:7:47:8:600,2023-03-15 07:47:08.600,2293.471,0.10319399207318225
3837069336,287246700,2023:3:15:7:47:8,3,11.3832714,47.3120498,2293447,45,-37,89,58,3989939,0.0453,8,923283207,9.53,3.15,1,-1,0,2023:3:15:7:47:8:700,2023-03-15 07:47:08.700,2293.447,0.10637198879404294
3837167878,287246800,2023:3:15:7:47:8,3,11.3832718,47.3120498,2293424,25,49,91,55,3989939,0.0453,8,923283207,9.53,3.15,1,-1,0,2023:3:15:7:47:8:800,2023-03-15 07:47:08.800,2293.424,0.10633437826027856
3837268628,287246900,2023:3:15:7:47:8,3,11.3832721,47.31205,2293366,32,3,93,32,3989939,0.0453,8,923283207,9.53,3.15,1,-1,0,2023:3:15:7:47:8:900,2023-03-15 07:47:08.900,2293.366,0.09839715443040006
3837365377,287247000,2023:3:15:7:47:9,3,11.3832722,47.3120499,2293362,-22,40,93,46,3989939,0.0453,8,923348743,9.53,3.15,1,-1,0,2023:3:15:7:47:9:0,2023-03-15 07:47:09.000,2293.362,0.10360019305001318
3837469399,287247100,2023:3:15:7:47:9,3,11.3832732,47.3120504,2293274,68,80,96,105,3989939,0.0453,8,923348743,9.53,3.15,1,-1,0,2023:3:15:7:47:9:100,2023-03-15 07:47:09.100,2293.274,0.1422673539502299
3837567937,287247200,2023:3:15:7:47:9,3,11.3832733,47.3120504,2293241,37,101,105,107,3989939,0.0453,8,923348743,9.53,3.15,1,-1,0,2023:3:15:7:47:9:200,2023-03-15 07:47:09.200,2293.241,0.15031633311120918
3837669157,287247300,2023:3:15:7:47:9,3,11.3832729,47.3120504,2293275,72,23,101,75,3989939,0.0453,8,923348743,9.53,3.15,1,-1,0,2023:3:15:7:47:9:300,2023-03-15 07:47:09.300,2293.275,0.12615070352558483
3837767701,287247400,2023:3:15:7:47:9,3,11.3832729,47.3120501,2293338,22,53,89,57,3989939,0.0453,8,923348743,9.53,3.15,1,-1,0,2023:3:15:7:47:9:400,2023-03-15 07:47:09.400,2293.338,0.10589617556833673
3837869289,287247500,2023:3:15:7:47:9,3,11.383273,47.31205,2293321,-15,35,91,38,3989939,0.0453,8,923348743,9.55,2.95,1,-1,0,2023:3:15:7:47:9:500,2023-03-15 07:47:09.500,2293.321,0.09864583113340371
3837967825,287247600,2023:3:15:7:47:9,3,11.3832732,47.3120502,2293332,73,45,87,86,3989939,0.0453,8,923348743,9.55,2.95,1,-1,0,2023:3:15:7:47:9:600,2023-03-15 07:47:09.600,2293.332,0.12215973149937748
3838068860,287247700,2023:3:15:7:47:9,3,11.3832727,47.3120498,2293383,-22,12,85,25,3989939,0.0453,8,923348743,9.55,2.95,0,-1,0,2023:3:15:7:47:9:700,2023-03-15 07:47:09.700,2293.383,0.0886171540955813
3838169233,287247800,2023:3:15:7:47:9,3,11.3832722,47.3120495,2293461,-14,-12,74,19,3989939,0.0453,8,923348743,9.55,2.95,0,-1,0,2023:3:15:7:47:9:800,2023-03-15 07:47:09.800,2293.461,0.07626270385975047
3838268183,287247900,2023:3:15:7:47:9,3,11.383272,47.3120496,2293432,26,-87,80,91,3989939,0.0453,8,923348743,9.55,2.95,0,-1,0,2023:3:15:7:47:9:900,2023-03-15 07:47:09.900,2293.432,0.12101652779682616
3838366704,287248000,2023:3:15:7:47:10,3,11.3832717,47.3120491,2293550,-48,-37,60,61,3989939,0.0453,8,923414279,9.55,2.95,0,-1,0,2023:3:15:7:47:10:0,2023-03-15 07:47:10.000,2293.55,0.08528188553262644
3838468018,287248100,2023:3:15:7:47:10,3,11.3832715,47.312049,2293585,0,-108,51,108,3989939,0.0453,8,923414279,9.55,2.95,0,-1,0,2023:3:15:7:47:10:100,2023-03-15 07:47:10.100,2293.585,0.11943617542436628
3838567773,287248200,2023:3:15:7:47:10,3,11.3832712,47.3120487,2293595,-83,-96,56,127,3989939,0.0453,8,923414279,9.55,3.07,0,-1,0,2023:3:15:7:47:10:200,2023-03-15 07:47:10.200,2293.595,0.13871193171461496
3838664479,287248300,2023:3:15:7:47:10,3,11.3832717,47.312049,2293595,45,-76,46,89,3989939,0.0453,8,923414279,9.55,3.07,0,-1,0,2023:3:15:7:47:10:300,2023-03-15 07:47:10.300,2293.595,0.09958413528268445
3838768501,287248400,2023:3:15:7:47:10,3,11.3832725,47.3120493,2293477,-14,-103,57,104,3989939,0.0453,8,923414279,9.55,3.07,0,-1,0,2023:3:15:7:47:10:400,2023-03-15 07:47:10.400,2293.477,0.11854956769216832
3838867412,287248500,2023:3:15:7:47:10,3,11.3832734,47.3120497,2293385,33,-88,63,94,3989939,0.0453,8,923414279,9.55,3.07,0,-1,0,2023:3:15:7:47:10:500,2023-03-15 07:47:10.500,2293.385,0.11314592347937243
3838967550,287248600,2023:3:15:7:47:10,3,11.3832734,47.3120497,2293401,21,-145,53,146,3989939,0.0453,8,923414279,9.55,3.07,0,-1,0,2023:3:15:7:47:10:600,2023-03-15 07:47:10.600,2293.401,0.1558043645088288
3839067950,287248700,2023:3:15:7:47:10,3,11.3832733,47.3120496,2293446,-5,-126,43,126,3989939,0.0453,8,923414279,9.55,3.07,1,-1,0,2023:3:15:7:47:10:700,2023-03-15 07:47:10.700,2293.446,0.1332291259447423
3839168385,287248800,2023:3:15:7:47:10,3,11.383273,47.3120493,2293497,-39,-125,36,131,3989939,0.0453,8,923414279,9.55,3.07,1,-1,0,2023:3:15:7:47:10:800,2023-03-15 07:47:10.800,2293.497,0.13580132547217644
3839266909,287248900,2023:3:15:7:47:10,3,11.3832735,47.3120495,2293438,-24,-110,42,113,3989939,0.0453,8,923414279,9.55,3.07,1,-1,0,2023:3:15:7:47:10:900,2023-03-15 07:47:10.900,2293.438,0.12016655108639841
3839368615,287249000,2023:3:15:7:47:11,3,11.3832737,47.3120497,2293415,12,-122,41,123,3989939,0.0453,8,923479815,9.49,2.73,1,-1,0,2023:3:15:7:47:11:0,2023-03-15 07:47:11.000,2293.415,0.12926329718833574
3839469374,287249100,2023:3:15:7:47:11,3,11.3832736,47.3120495,2293438,-26,-113,38,116,3989939,0.0453,8,923479815,9.49,2.73,1,-1,0,2023:3:15:7:47:11:100,2023-03-15 07:47:11.100,2293.438,0.12202049008260867
3839567908,287249200,2023:3:15:7:47:11,3,11.3832739,47.3120494,2293487,0,-41,26,41,3989939,0.0453,8,923479815,9.49,2.73,1,-1,0,2023:3:15:7:47:11:200,2023-03-15 07:47:11.200,2293.487,0.048548944375753425
3839668278,287249300,2023:3:15:7:47:11,3,11.3832737,47.3120495,2293482,8,-81,30,81,3989939,0.0453,8,923479815,9.49,2.73,1,-1,0,2023:3:15:7:47:11:300,2023-03-15 07:47:11.300,2293.482,0.08674675786448736
