Time,Distance_to_radar[m],velocity[m/s]
2022-02-22 07:51:22.800,732.0256953086956,0.05814636704042653
2022-02-22 07:51:22.900,732.0439895918389,0.0401621712560464
2022-02-22 07:51:23.000,732.0462307524082,0.07923383115816122
2022-02-22 07:51:23.100,732.0074012459386,0.1547029411485121
2022-02-22 07:51:23.200,731.9984368689244,0.04924428900898052
2022-02-22 07:51:23.300,731.9917143354354,0.019209372712298545
2022-02-22 07:51:23.400,731.9825671883237,0.07606576102294646
2022-02-22 07:51:23.500,731.9575509147342,0.05351635264103861
2022-02-22 07:51:23.600,731.9599766159063,0.03982461550347976
2022-02-22 07:51:23.700,731.9260010491307,0.042906875905849864
2022-02-22 07:51:23.800,731.898747172063,0.03146426544510455
2022-02-22 07:51:23.900,731.8897889654338,0.06508456038109192
2022-02-22 07:51:24.000,731.8625369141663,0.070774289116882
2022-02-22 07:51:24.100,731.8716843796798,0.0785175139698144
2022-02-22 07:51:24.200,731.8397638204731,0.04142463035441596
2022-02-22 07:51:24.300,731.8214691615674,0.06521502894272148
2022-02-22 07:51:24.400,731.826138363163,0.03397057550292606
2022-02-22 07:51:24.500,731.8011269166183,0.028142494558940575
2022-02-22 07:51:24.600,731.7944107735631,0.03997499218261337
2022-02-22 07:51:24.700,731.8151381026731,0.15833192981834082
2022-02-22 07:51:24.800,731.8539675393938,0.25361979418018615
2022-02-22 07:51:24.900,731.8334335954153,0.11822436297142819
2022-02-22 07:51:25.000,731.7946044980562,0.09013878188659973
2022-02-22 07:51:25.100,731.7946044980562,0.13382824813917277
2022-02-22 07:51:25.200,731.8356718840138,0.10293687385966217
2022-02-22 07:51:25.300,731.8106616259054,0.058395205282625734
2022-02-22 07:51:25.400,731.8017095282645,0.0800312438988674
2022-02-22 07:51:25.500,731.7882835205886,0.11968709203585824
2022-02-22 07:51:25.600,731.7815714793404,0.1007869039111729
2022-02-22 07:51:25.700,731.8021050313573,0.12986531484580477
2022-02-22 07:51:25.800,731.790719617596,0.08012490249604053
2022-02-22 07:51:25.900,731.7886827809536,0.041303752856126766
2022-02-22 07:51:26.000,731.809418197132,0.10356157588603988
2022-02-22 07:51:26.100,731.7957966438757,0.034899856733230296
2022-02-22 07:51:26.200,731.7797360405535,0.09278469701410896
2022-02-22 07:51:26.300,731.836661989403,0.13905754204644924
2022-02-22 07:51:26.400,731.8163303660544,0.07397972695272673
2022-02-22 07:51:26.500,731.8073852137401,0.050219518117958876
2022-02-22 07:51:26.600,731.7962053769356,0.05885575587824864
2022-02-22 07:51:26.700,731.7783213470232,0.09478923989567592
2022-02-22 07:51:26.800,731.7852353847268,0.07629547824084991
2022-02-22 07:51:26.900,731.7874705401587,0.044463468150831416
2022-02-22 07:51:27.000,731.7897057663187,0.045967379738244815
2022-02-22 07:51:27.100,731.8080042602863,0.06708203932499368
2022-02-22 07:51:27.200,731.8035339904968,0.12215563842901399
2022-02-22 07:51:27.300,731.7968291207426,0.15074813431681336
2022-02-22 07:51:27.400,731.8216240874798,0.08449260322655469
2022-02-22 07:51:27.500,731.8124748142172,0.09803570778037969
2022-02-22 07:51:27.600,731.8446019016482,0.0877382470761754
2022-02-22 07:51:27.700,731.8334273205481,0.12578155667664476
2022-02-22 07:51:27.800,731.8037438039322,0.080876448982383
2022-02-22 07:51:27.900,731.8173629408685,0.08075270893288967
2022-02-22 07:51:28.000,731.810658667667,0.05141984052872976
2022-02-22 07:51:28.100,731.7856557647938,0.052182372502598995
2022-02-22 07:51:28.200,731.7744841918011,0.047360320944858474
2022-02-22 07:51:28.300,731.7744841918011,0.042
