Time,Distance_to_radar[m],velocity[m/s]
2023-03-15 07:47:00.400,736.8730777738512,0.14953260514014993
2023-03-15 07:47:00.500,736.8936110737715,0.1152952731034538
2023-03-15 07:47:00.600,736.8958228960569,0.11385077953180646
2023-03-15 07:47:00.700,736.900246751073,0.1520197355608804
2023-03-15 07:47:00.800,736.8910860605795,0.15852129194527784
2023-03-15 07:47:00.900,736.8819254221655,0.15519020587653073
2023-03-15 07:47:01.000,736.861392234602,0.1402105559506844
2023-03-15 07:47:01.100,736.8819254221655,0.11490430801323334
2023-03-15 07:47:01.200,736.9116195030076,0.11889491158161479
2023-03-15 07:47:01.300,736.9387896180295,0.07467931440499437
2023-03-15 07:47:01.400,736.956799928807,0.03721558813185679
2023-03-15 07:47:01.500,736.9861846582196,0.09537819457297354
2023-03-15 07:47:01.600,736.9953453412247,0.015
2023-03-15 07:47:01.700,736.9931325765884,0.055785302723925415
2023-03-15 07:47:01.800,736.9659606424576,0.028792360097775936
2023-03-15 07:47:01.900,736.9615357840632,0.05847221562417487
2023-03-15 07:47:02.000,736.9839718668134,0.05519057890618652
2023-03-15 07:47:02.100,737.0225184154191,0.05489990892524322
2023-03-15 07:47:02.200,737.0452660266159,0.05420332093147061
2023-03-15 07:47:02.300,737.020305422574,0.0182208671582886
2023-03-15 07:47:02.400,737.020305422574,0.029765752132274434
2023-03-15 07:47:02.500,737.0496923983629,0.018357559750685818
2023-03-15 07:47:02.600,737.0361052938388,0.03162277660168379
2023-03-15 07:47:02.700,737.0654931396108,0.05678027826631356
2023-03-15 07:47:02.800,737.0585459936062,0.05868560300448484
2023-03-15 07:47:02.900,737.0585459936062,0.0354964786985977
2023-03-15 07:47:03.000,737.0449584323513,0.030545048698602528
2023-03-15 07:47:03.100,737.0380113508759,0.03801315561749642
2023-03-15 07:47:03.200,737.0310644493735,0.04718050444834179
2023-03-15 07:47:03.300,737.0083164754495,0.027459060435491962
2023-03-15 07:47:03.400,737.0035833906196,0.023600847442411893
2023-03-15 07:47:03.500,737.0171711890645,0.03125699921617557
2023-03-15 07:47:03.600,736.9922094480179,0.030610455730027932
2023-03-15 07:47:03.700,737.037705638515,0.05006995106848019
