Time,Distance_to_radar[m],velocity[m/s]
2023-02-04 07:31:34.100,752.3840389643851,0.06199193495931547
2023-02-04 07:31:34.200,752.3727177588357,0.06358458932791813
2023-02-04 07:31:34.300,752.3818925139387,0.07005711955254798
2023-02-04 07:31:34.400,752.4002421807253,0.07202777242147643
2023-02-04 07:31:34.500,752.3818925139387,0.057913728942281036
2023-02-04 07:31:34.600,752.4002421807253,0.08239538822045807
2023-02-04 07:31:34.700,752.4002421807253,0.07123903424387504
2023-02-04 07:31:34.800,752.4002421807253,0.09188035698668132
2023-02-04 07:31:34.900,752.3980958530975,0.06174139616173253
2023-02-04 07:31:35.000,752.4072707920648,0.07759510293826537
2023-02-04 07:31:35.100,752.3959495955644,0.07103520254071216
2023-02-04 07:31:35.200,752.4142995763585,0.09343446901438462
2023-02-04 07:31:35.300,752.4142995763585,0.05767148342118486
2023-02-04 07:31:35.400,752.4185920576155,0.0950841732361385
2023-02-04 07:31:35.500,752.4164457820932,0.06318227599572526
2023-02-04 07:31:35.600,752.4234746459695,0.10024470060806208
2023-02-04 07:31:35.700,752.4121534407244,0.0585576638878294
2023-02-04 07:31:35.800,752.4142995763585,0.059110066824526596
2023-02-04 07:31:35.900,752.4164457820932,0.07497332859090625
2023-02-04 07:31:36.000,752.3867746834559,0.03925557285278104
2023-02-04 07:31:36.100,752.3959495955644,0.06872408602520662
2023-02-04 07:31:36.200,752.3733074125021,0.035468295701936395
2023-02-04 07:31:36.300,752.3824823247255,0.052583267300539624
2023-02-04 07:31:36.400,752.3824823247255,0.09148223871331528
2023-02-04 07:31:36.500,752.361986425942,0.06203224967708329
2023-02-04 07:31:36.600,752.361986425942,0.06003332407921454
2023-02-04 07:31:36.700,752.3485194959496,0.0589406481131655
2023-02-04 07:31:36.800,752.36686932074,0.04682947789587238
2023-02-04 07:31:36.900,752.3534026169789,0.045923850012820136
2023-02-04 07:31:37.000,752.3512568395919,0.10376897416858277
2023-02-04 07:31:37.100,752.3350527938181,0.073824115301167
2023-02-04 07:31:37.200,752.3307612036995,0.043852023898561396
