Time,Distance_to_radar[m],velocity[m/s]
2021-03-15 07:50:46.500,752.0716652671827,0.0
2021-03-15 07:50:46.600,752.0694847777845,0.07821227248037414
2021-03-15 07:50:46.700,752.0877970330396,0.5109219479403025
2021-03-15 07:50:46.800,752.094772899499,0.3106082283906905
2021-03-15 07:50:46.900,752.1061094998804,0.15645276982277243
2021-03-15 07:50:47.000,752.1335785953391,0.6777483157161398
2021-03-15 07:50:47.100,752.1313983609505,0.08134592532133504
2021-03-15 07:50:47.200,752.1383747205849,0.1402764063345537
2021-03-15 07:50:47.300,752.1545079113837,0.5614787572881077
2021-03-15 07:50:47.400,752.1501480898606,0.3359592812692537
2021-03-15 07:50:47.500,752.154945362129,0.19007615717588225
2021-03-15 07:50:47.600,752.1619226166008,0.3563389821106656
2021-03-15 07:50:47.700,752.1553841937074,0.3024143460689968
2021-03-15 07:50:47.800,752.1806761801736,0.681953044968069
2021-03-15 07:50:47.900,752.1628025885949,0.3223893116014164
2021-03-15 07:50:48.000,752.1972531420616,0.7347667046771376
2021-03-15 07:50:48.100,752.2112108638104,0.7592166238036478
2021-03-15 07:50:48.200,752.2181899867768,0.25783224704477287
2021-03-15 07:50:48.300,752.2299704850933,0.38078297441619463
2021-03-15 07:50:48.400,752.2552662963261,0.7790763386415248
2021-03-15 07:50:48.500,752.2352185152265,0.46667901093266834
2021-03-15 07:50:48.600,752.251357269061,0.3809965853479808
2021-03-15 07:50:48.700,752.2674964095874,0.6536500543305156
2021-03-15 07:50:48.800,752.2496283590068,0.9936975706561035
2021-03-15 07:50:48.900,752.2544325153387,0.39715103767214555
2021-03-15 07:50:49.000,752.2522554434088,0.22319757966282372
2021-03-15 07:50:49.100,752.2570602040852,0.3454402239082179
2021-03-15 07:50:49.200,752.2527066019238,0.1515540770361965
2021-03-15 07:50:49.300,752.2644945336308,0.33955216625092177
2021-03-15 07:50:49.400,752.269300773032,0.5247179717371186
2021-03-15 07:50:49.500,752.2557892139594,0.552837182057728
2021-03-15 07:50:49.600,752.2832666471362,0.43547995240458676
2021-03-15 07:50:49.700,752.2815463449111,0.5759247346905177
2021-03-15 07:50:49.800,752.2632276332828,0.6398759543166624
2021-03-15 07:50:49.900,752.2636844713799,0.3513329809445397
2021-03-15 07:50:50.000,752.2798281043633,0.4899575423758692
2021-03-15 07:50:50.100,752.2846371956416,0.20815606904744408
2021-03-15 07:50:50.200,752.2964315887957,0.423433200392925
2021-03-15 07:50:50.300,752.3147514633616,0.8303259832625757
2021-03-15 07:50:50.400,752.3173872332392,0.25439092900387994
2021-03-15 07:50:50.500,752.3221982861771,0.6957937541332255
2021-03-15 07:50:50.600,752.3588396207854,0.7958422921424967
2021-03-15 07:50:50.700,752.372812105238,0.5501907625308977
2021-03-15 07:50:50.800,752.4002941362736,1.1398871815265101
2021-03-15 07:50:50.900,752.425602654206,0.860848383464672
2021-03-15 07:50:51.000,752.4374032588088,0.5508136469128646
2021-03-15 07:50:51.100,752.4557256153294,0.8110741263867384
2021-03-15 07:50:51.200,752.4557256153294,0.11999999999716238
